Source,Prediction,Target,Meteor Score,Bleu Score
"""""""People will criticise or appreciate, but for us it matters to stay together in difficult times.""","['""लोग लोग आलोचना करेंगे या प्रशंसा करेंगे, लेकिन हमारे लिए कठिन समयों में एक साथ रहना महत्वपूर्ण है.""']","रहाणे ने कहा,‘‘ लोग आलोचना करेंगे या तारीफ करेंगे लेकिन हमें मुश्किल दौर में एकजुट रहना होगा।",0.3795379537953795,0.2619684159977919
MeToo in India the ugliness has shaken me up.,['भारत में शर्मनाकपन ने मुझे हिलाया है।'],Metoo आंदोलन भारत में सनसनी की तरह फैल रहा है।,0.2634593356242841,0.17410441154600917
"CISF provides security cover to nuclear installations, space establishments, airports, seaports, power plants, metro stations, sensitive government buildings and heritage monuments.","['आईसीएसएफ परमाणु संयंत्रों, अंतरिक्ष प्रतिष्ठानों, हवाई अड्डों, समुद्री पत्तनों, विद्युत संयंत्रों, मेट्रो स्टेशनों, संवेदनशील सरकारी इमारतों और विरासत स्मारकों को सुरक्षा प्रदान करता है।']","CISF भारत की प्रमुख संस्थाओं जैसे परमाणु संस्थानों, विद्युत संयत्रों, हवाई-अड्डों, समुद्रीपत्तनों, संवेदनशील सरकारी भवनों तथा विरासत स्मारकों को सुरक्षा प्रदान करती है।",0.46497719967107715,0.300964632714423
Everything for Germany.,['जर्मनी के लिए सब कुछ।'],जर्मनी के लिए सब कुछ..,0.6726694915254237,0.7745966692414834
"And by the way, Chryste Gaines, the second runner in the US team, is the fastest woman on earth.","['और बेशक, अमरीकी टीम में दूसरा धावपटू क्रिस्ट गैन्स पृथ्वी पर सबसे तेज महिला है।']","और वैसे,क्रिस्टी गैनस, दूसरा रन्नर US टीम मे, दुनिया की सबसे तेजी महिला है",0.16853932584269662,8.612150057732663e-155
Why do they do that? she asked.,['वे ऐसा क्यों करते हैं? उसने पूछा।'],उन्होंने पूछा कि ऐसा क्यों कर रहे हैं।,0.234375,0.18916826637569276
I returned from the convention determined to take my stand for my faith in school.,['मैं स्कूल में अपने विश्वास के लिए अपना दृष्टिकोण अपनाने के लिए दृढ़तापूर्वक कांग्रेस से लौटा।'],यह देखकर स्कूल में मेरे टीचर और बाकी लोग खुश नहीं हुए ।,0.14097744360902256,0.09128709291752769
"However, he didnt rule out the possibility.","['तथापि, उन्होंने इस संभावना को अस्वीकार नहीं किया।']",हालांकि उन्होंने संभावनाओं को खारिज भी नहीं किया।,0.3896604938271605,0.26726124191242434
Older ones who have let the truth mold them into honest people set a good example for young ones in this dishonest world. In Myanmar lives such a young sister.,"['जिन बुजुर्गों ने उन्हें सत्य से सच्चे लोगों में परिणत कर दिया है, वे इस अवमाननापूर्ण दुनिया में युवा लोगों के लिए एक अच्छा उदाहरण प्रस्तुत करते हैं।']","म्यानमार में, किस प्रकार एक युवा बहन की ईमानदारी के कारण अच्छी गवाही दी गई?",0.13736263736263737,4.882630137070994e-155
Three persons were arrested by the police.,['पुलिस ने तीन व्यक्तियों को गिरफ्तार कर लिया।'],जबकि तीन को पुलिस टीम ने गिरफ्तार कर लिया।,0.6432011006649851,0.44124845129229767
"The police have registered a case in connection with the incident, he added.",['उन्होंने कहा कि पुलिस ने इस घटना के संबंध में एक मुकदमा दर्ज किया है।'],उन्होंने कहा कि पुलिस ने घटना का मामला दर्ज कर लिया है।,0.6097560975609756,0.3903600291794132
We are steadily climbing up on the innovations rankings in the world.,['हम विश्व में नवान्वेषण वरीयताओं में निरंतर बढ़ रहे हैं।'],उन्होंने कहा कि दुनिया की इनोवेशन रैंकिंग में हम लगातार ऊपर बढ़ रहे हैं।,0.3279411764705883,0.2234400153452131
who use our product are not necessarily,['जो हमारे उत्पाद का उपयोग करते हैं अनिवार्य रूप से नहीं है'],जो हमारे उत्पाद का इस्तेमाल जरूरी नहीं हैं,0.6696428571428572,0.3692744729379982
"You only serve, apart from God, idols and you create a calumny. those you serve, apart from God, have no power to provide for you. So seek after your provision with God, and serve Him, and be thankful to Him. unto Him you shall be returned.","['तुम अल्लाह से हटकर केवल मूर्तियों की बन्दगी करते हो और झूठ घड़ते हो। अल्लाह से हटकर जिनको तुम बन्दगी करते हो, वे तुम्हारे लिए रोज़ी देने की कोई सामर्थ्य नहीं। अतः अल्लाह के पास रोज़ी तलाश करो और उसी की बन्दगी करो और उसकी कृतज्ञता दिखाओ। उसी की ओर तुम्हें लौटकर जाना है']",(मगर) तुम लोग तो ख़ुदा को छोड़कर सिर्फ बुतों की परसतिश करते हैं और झूठी बातें (अपने दिल से) गढ़ते हो इसमें तो शक ही नहीं कि ख़ुदा को छोड़कर जिन लोगों की तुम परसतिश करते हो वह तुम्हारी रोज़ी का एख्तेयार नही रखते-बस ख़ुदा ही से रोज़ी भी माँगों और उसकी इबादत भी करो उसका शुक्र करो (क्योंकि) तुम लोग (एक दिन) उसी की तरफ लौटाए जाओगे,0.16579966381203443,0.09675570383604144
'Even with this background the poems and prose songs in free verse were not taken as a hoax in literary circles.,['इस पृष्ठभूमि में भी कविताओं और गद्य गीतों को मुक्त पद्य के रूप में साहित्यिक परिवेशों में धोखे के रूप में नहीं लिया गया।'],"िफर भी, अतुकान्त और मुक्त छन्द की कविताओं और गद्य गीतों के इस संग्रह को साहित्य में एक होक्स के रूप में नहीं लिया गया।",0.5813953488372093,0.44722439038384376
"Minister of Maharashtra, Shri Devendra Fadnavis, Minister of Defence for State, Shri Subhash Bhamre, National Security Advisor, Shri Ajit Doval, Ambassador of France, Mr.Alexander Jigaral and other French guests, Chief of Navy, Admiral Sunil Lamba, Commanding in Chief, Western Naval Command, Vice Admiral Girish Luthra Ji, Vice Admiral D.M.Deshpande Ji, CMD, MDL, Mr.Rakesh Anand, Captain S.D.Mehndale, other officers and staff of Navy, Officers and staff of MDL (Mazgaon Dock Shipbuilders Limited), other dignitaries present here in the program.","['महाराष्ट्र के मंत्री, श्री देवेन्द्र Fadnavis, राज्य के लिए रक्षा मंत्री, श्री सुभाष भांरे, राष्ट्रीय सुरक्षा सलाहकार, श्री अजित डोवल, फ्रांस के राजदूत, श्री अलेक्जेंडर जिगरल और अन्य फ्रांसीसी अतिथि, नौसेना के प्रमुख, एडमिरल सुनिल  Lamba, पश्चिमी नौसेना कमांड के मुख्य सेनापति, उप एडमिरल गिरीश लुथरा जी, उप एडमिरल डी. एम. देशपण्डे जी, सीएमडी, एमडीएल, श्री राकेश आनंद, कैप्टन एस. डी. मेंडले, नौसेना के अन्य अधिकारियों और कर्मचारियों, एमडीएल के अधिकारियों और कर्मचारियों (मज़गांव डॉक Shipbuilders Limited), कार्यक्रम में उपस्थित अन्य गणमान्य व्यक्ति।']","महाराष्ट्र के गवर्नर श्रीमान विद्या सागर. राव जी, रक्षा मंत्री श्रीमती निर्मला सीतारमण जी, महाराष्ट्र के मुख्यमंत्री श्रीमान देवेंद्र फडणवीस जी, रक्षा राज्यमंत्री डॉ. सुभाष भामरे जी, राष्ट्रीय सुरक्षा सलाहकार श्रीमान अजीत डोवाल जी, फ्रांस के राजदूत अलेक्सेंडर जिगरल व अन्य फ्रांसीसी अतिथिगण, नौसेना के प्रमुख एडमिरल सुनील लान्बा जी, कमांडिंग इन चीफ, वेस्टर्न नेवल कमांड वाइस एडमिरल गिरीश लूथरा जी, वाइस एडमिरल डी एम देशपांडे जी, सी एम डी, एम डी एल, श्रीमान राकेश आनंद, कैप्टेन एस.डी. मेहंदले, नौसेना के अन्य अधिकारी एवं सैनिकगण, MDL (मझगांव डॉक शिपबिल्डर्स लिमिटेड) के अधिकारी एवं कर्मचारीगण, कार्यक्रम में उपस्थित अन्य गणमान्‍य महानुभाव।",0.3955200501253133,0.13759678177399753
We have seen good growth.,['हमने अच्छी वृद्धि देखी है।'],हमें अच्छी वृद्धि नजर आ रही है।,0.3758169934640523,0.259613837492502
The report was submitted in a sealed cover before a bench comprising Chief Justice D B Bhosale and Justice Suneet Kumar.,['यह रिपोर्ट मुख्य न्यायाधीश डी. बी. भोसल और न्यायाधीश सुनित कुमार के समक्ष एक मुद्रित आवरण में प्रस्तुत की गई.'],यह रिपोर्ट चीफ जस्टिस डी. बी. भोसले और जस्टिस सुनीत कुमार की खंडपीठ के समक्ष सीलबंद लिफाफे में प्रस्तुत की जानी है।,0.4536901785051125,0.3442390212264888
"""""""It took three years for him to set up a charitable organisation which became popular as """""""" Vanrai"""""""".""""""",['एक धर्मार्थ संगठन की स्थापना करने के लिए उसे तीन साल लग गये जो ‘वनराय’ के नाम से लोकप्रिय हो गया।'],उन्हें जनसेवा के लिए एक चेरिटेबल संगठन की स्थापना में तीन वर्ष का समय लगा।,0.36230948075432706,0.22360679774997894
CCD may be caused by mites or associated diseases or unknown pathogens.,['सीसीडी की उत्पत्ति कीटों या संबद्ध रोगों या अज्ञात रोगाणुओं से हो सकती है।'],सीसीडी के कारण माइट या संबंधित रोग या अज्ञात रोगजनक हो सकते हैं।,0.283969465648855,0.165748386032949
The Indian Institute of Technology (IIT) Madras has topped the list of higher education institutes.,['भारतीय प्रौद्योगिकी संस्थान (आईआईटी) मद्रास उच्च शिक्षा संस्थानों की सूची में सबसे ऊपर है।'],इस रैंकिंग में आईआईटी मद्रास (IIT Madras) केंद्र द्वारा सहायता प्राप्त संस्थानों की कैटेगरी में सबसे अव्वल रहा है.,0.2949766355140187,0.16400577240527292
They've stopped.,['वे रुक गए हैं।'],वे रुक गये है.,0.38265306122448983,0.408248290463863
Save it and take a printout for future use.,['इसे सहेजें और भविष्य में उपयोग के लिए एक प्रिंटआउट लें।'],इसका प्रिंटआउट निकालकर भविष्य के लिए सुरक्षित रख लें.,0.31250000000000006,0.19069251784911848
Low-yield nuclear weapons are also devastating but have a strength of less than 20 kilotons.,['कम आय वाले परमाणु हथियार भी विनाशकारी हैं लेकिन उनकी क्षमता 20 किलोटन से भी कम है।'],छोटे परमाणु हथियार करीब 20 किलो टन से कम क्षमता वाले होते हैं. हालांकि ये तुलनात्मक रूप से कम शक्तिशाली होते हैं लेकिन इनसे भी काफी विनाश हो सकता है.,0.2618886329765614,0.13237907539109178
"Above all, it would need to imbibe the advice given by Maulana Azad in October 1947:",['सबसे बड़ी बात यह है कि इसे मौलाना आजाद द्वारा अक्तूबर 1947 में दी गई सलाह को आत्मसात करना होगाः'],"सर्वोपरि, इसमें मौलाना आजाद द्वारा अक्तूबर, 1947 में दी गई इस सलाह को आत्मसात करने की आवश्यकता होगीः",0.5444214876033058,0.42919753763947605
The accused is cousin brother of the victim.,['अभियुक्त पीड़ित का भतीजा भाई है।'],आरोपी रिश्ते में पीड़िता का चचेरा भाई है।,0.32763532763532766,0.2265870956238665
