Source,Prediction,Target,Meteor Score,Bleu Score
"['महाराष्ट्र के मंत्री, श्री देवेन्द्र Fadnavis, राज्य के लिए रक्षा मंत्री, श्री सुभाष भांरे, राष्ट्रीय सुरक्षा सलाहकार, श्री अजित डोवल, फ्रांस के राजदूत, श्री अलेक्जेंडर जिगरल और अन्य फ्रांसीसी अतिथि, नौसेना के प्रमुख, एडमिरल सुनिल  Lamba, पश्चिमी नौसेना कमांड के मुख्य सेनापति, उप एडमिरल गिरीश लुथरा जी, उप एडमिरल डी. एम. देशपण्डे जी, सीएमडी, एमडीएल, श्री राकेश आनंद, कैप्टन एस. डी. मेंडले, नौसेना के अन्य अधिकारियों और कर्मचारियों, एमडीएल के अधिकारियों और कर्मचारियों (मज़गांव डॉक Shipbuilders Limited), कार्यक्रम में उपस्थित अन्य गणमान्य व्यक्ति।']","['Minister of Maharashtra, Shri Devendra Fadnavis, Minister of Defence for the State, Shri Subhas Bhane, National Security Advisor, Shri Ajit Doval, Ambassador of France, Shri Alexander Jigal and other French guests, Chief of the Navy, Admiral Sunil Lamba, Chief of the Western Navy Command, Deputy Admiral Girish Luthraji, Deputy Admiral D. M. Deshpandeji, CMD, MDL, Shri Rakesh Anand, Captain S. D. Medley, other officers and employees of the Navy, officers and employees of MDL (Magagoon Dock Shipbuilders Limited), other dignitaries present in the programme.']","Minister of Maharashtra, Shri Devendra Fadnavis, Minister of Defence for State, Shri Subhash Bhamre, National Security Advisor, Shri Ajit Doval, Ambassador of France, Mr.Alexander Jigaral and other French guests, Chief of Navy, Admiral Sunil Lamba, Commanding in Chief, Western Naval Command, Vice Admiral Girish Luthra Ji, Vice Admiral D.M.Deshpande Ji, CMD, MDL, Mr.Rakesh Anand, Captain S.D.Mehndale, other officers and staff of Navy, Officers and staff of MDL (Mazgaon Dock Shipbuilders Limited), other dignitaries present here in the program.",0.3955200501253133,0.13759678177399753
['हमने अच्छी वृद्धि देखी है।'],['We have seen good growth.'],We have seen good growth.,0.3758169934640523,0.259613837492502
['यह रिपोर्ट मुख्य न्यायाधीश डी. बी. भोसल और न्यायाधीश सुनित कुमार के समक्ष एक मुद्रित आवरण में प्रस्तुत की गई.'],['The report was presented in a printed envelope before Chief Justice D. B. Bhosal and Judge Sunit Kumar.'],The report was submitted in a sealed cover before a bench comprising Chief Justice D B Bhosale and Justice Suneet Kumar.,0.4536901785051125,0.3442390212264888
['एक धर्मार्थ संगठन की स्थापना करने के लिए उसे तीन साल लग गये जो ‘वनराय’ के नाम से लोकप्रिय हो गया।'],['It took him three years to set up a charity which became popular under the name of Vanarai.'],"""""""It took three years for him to set up a charitable organisation which became popular as """""""" Vanrai"""""""".""""""",0.36230948075432706,0.22360679774997894
['सीसीडी की उत्पत्ति कीटों या संबद्ध रोगों या अज्ञात रोगाणुओं से हो सकती है।'],['CCD may originate from insects or related diseases or unknown pathogens.'],CCD may be caused by mites or associated diseases or unknown pathogens.,0.283969465648855,0.165748386032949
['भारतीय प्रौद्योगिकी संस्थान (आईआईटी) मद्रास उच्च शिक्षा संस्थानों की सूची में सबसे ऊपर है।'],['Indian Institute of Technology (IIT) Madras is at the top of the list of higher education institutions.'],The Indian Institute of Technology (IIT) Madras has topped the list of higher education institutes.,0.2949766355140187,0.16400577240527292
['वे रुक गए हैं।'],['They have stopped.'],They've stopped.,0.38265306122448983,0.408248290463863
['इसे सहेजें और भविष्य में उपयोग के लिए एक प्रिंटआउट लें।'],['Save it and take a printout for future use.'],Save it and take a printout for future use.,0.31250000000000006,0.19069251784911848
['कम आय वाले परमाणु हथियार भी विनाशकारी हैं लेकिन उनकी क्षमता 20 किलोटन से भी कम है।'],['Low - income nuclear weapons are also destructive but have a capacity of less than 20 kilotons.'],Low-yield nuclear weapons are also devastating but have a strength of less than 20 kilotons.,0.2618886329765614,0.13237907539109178
['सबसे बड़ी बात यह है कि इसे मौलाना आजाद द्वारा अक्तूबर 1947 में दी गई सलाह को आत्मसात करना होगाः'],"['Most importantly, it must embrace the advice given by Maulana Azad in October 1947:']","Above all, it would need to imbibe the advice given by Maulana Azad in October 1947:",0.5444214876033058,0.42919753763947605
['अभियुक्त पीड़ित का भतीजा भाई है।'],['The accused is the nephew of the victim.'],The accused is cousin brother of the victim.,0.32763532763532766,0.2265870956238665
