Source,Target,Prediction,Rouge1,Rouge2,RougeL,RougeLsum,Precision,Recall,F1
নাওকাটাঃ গোহালি সদৃশ এটা ঘৰ।,অসহায় এটা পৰিয়ালক লাগে সহায়,সৰ্বভাৰতীয় পাৰপত্ৰ,0.0,0.0,0.0,0.0,[0.6871671676635742],[0.7137024998664856],[0.7001835107803345]
জ এ.এছ.এন. প্ৰতিনিধি / 2019 নগাঁৱৰ পৰা ঋতু পৰ্ণ শৰ্মা: ২০০৫ চনত অসম জাতীয় বিদ্যালয়ৰ আৰ্হিত প্ৰতিষ্ঠা হোৱা নগাঁও জিলাৰ বেবেজীয়াৰ ব্যক্তিগত খণ্ডৰ আগশাৰীৰ শিক্ষানুষ্ঠান আৰ্য্য জাতীয় বিদ্যালয়ৰ উদ্যোগত যোৱা ৮ জুলাইৰ পৰা ২২ জুলাইলৈ দশম শ্ৰেণীৰ এক গ্ৰীষ্মকালীন পাঠদান শিবিৰ অনুষ্ঠিত হয়।,নগাঁৱৰ আৰ্য্য জাতীয় বিদ্যালয়ত গ্ৰীষ্মকালীন পাঠদান শিবিৰৰ সামৰণি,ডিষ্ট্ৰিক্ট ষ্টুডেণ্টছ এক্ট'ৰ দ্বাৰা ধৰ,0.0,0.0,0.0,0.0,[0.6986578702926636],[0.6911351084709167],[0.6948761343955994]
"নলবাৰীঃ বিশিষ্ট নাট্যশিল্পী, সমাজকৰ্মী মধুসূধন মজুমদাৰৰ ৮১ বছৰ বয়সত মঙলবাৰে নলবাৰী জিলাৰ দক্ষিণ আমনিৰ নিজ বাসভৱনত মৃত্যুক আকোৱালি লয়৷ প্ৰাক্তন ৰাজ্য সভাৰ সাংসদ তাৰাচৰণ মজুমদাৰৰ ভাতৃ মধুসূধন মজুমদাৰৰ মৃত্যুৰ খবৰ প্ৰচাৰ হোৱাৰ পিছতে শোকৰ ছাঁ পৰে নলবাৰীত।",বিশিষ্ট নাট্যশিল্পী মধুসূধন মজুমদাৰৰ মৃত্যু,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰা আঁতৰত ৰাখি,0.0,0.0,0.0,0.0,[0.6432716250419617],[0.6358464956283569],[0.639537513256073]
"ফখৰুল ইছলাম, দৰংঃ পৱিত্ৰ ৰমজান মাহৰ ৰোজাদাৰসকলৰ বাবে দৰঙৰ খাৰুপেটীয়া টাউন জামে মছজিদত প্ৰত্যেক বছৰৰ দৰে এইবাৰো মাহজোৰাভাৱে আয়োজন কৰা হৈছে ইফতাৰ।",খাৰুপেটীয়া টাউন জামে মছজিদত চলিছে মাহজোৰা ইফতাৰ,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰা আঁতৰত ৰাখি,0.0,0.0,0.0,0.0,[0.678188145160675],[0.6621220111846924],[0.6700588464736938]
"বঢ়মপুৰঃ মঙলবাৰে বিতৰ্কিত কেন্দ্ৰীয় মন্ত্ৰী ৰাজেন গােহাঁইৰ বিৰুদ্ধে সদৌ অসম ছাত্ৰ সন্থাই উত্তাল প্ৰতিবাদ সাব্যস্ত কৰে৷ নগাঁও জিলাৰ ডবকা-চামগুৰিত বিজেপিৰ কেন্দ্ৰীয় মন্ত্ৰীৰ বিৰুদ্ধে উত্তাল প্ৰতিবাদ সাব্যস্ত কৰে আছুৱে৷ ৰে'ল ৰাজ্য মন্ত্ৰী তথা নগাঁৱৰ সাংসদ ৰাজেন গোঁহাইৰ প্ৰতিকৃতি দাহ কৰি আছুৱে নগাঁৱৰ ৰাজপথ উত্তাল কৰি তোলে৷ উল্লেখ্য যে, সোমবাৰে খানাপাৰাত নাগৰিকত্ব সংশোধনী বিধেয়ক সন্দৰ্ভত যুটীয়া সংসদীয় সমিতিয়ে শুনানি অনুষ্ঠিত কৰি থকাৰ সময়তে মন্ত্ৰীগৰাকীয়ে বিধেয়ক খনৰ সমৰ্থন কৰিছিল৷ ৰাজেন গোহাঁয়ে আমি হিন্দু বাংলাদেশীক সুৰক্ষা দিছো আৰু এই কথাত একো লুকুৱাবলগীয়া নাই বুলি কৈ তেওঁলোকে আমাক নিৰ্বাচনৰ সময়ত সহায় কৰিছিল।",বিতৰ্কিত কেন্দ্ৰীয় মন্ত্ৰী ৰাজেন গােহাঁইৰ বিৰুদ্ধে ডবকা-চামগুৰিত উত্তাল প্ৰতিবাদ,বৰ্ষীয়ান হৈ পৰিছে দেশ৷,0.0,0.0,0.0,0.0,[0.7179566025733948],[0.6743301153182983],[0.6954598426818848]
নলবাৰীঃ নলবাৰীৰ বড়িগোগ বনভাগ উন্নয়ন খণ্ড এলেকাৰ বিদ্যালয়ৰ অতিৰিক্ত শ্ৰেণী কোঠা আৰু গড়কাপ্তানী বিভাগৰ পথৰ আধাৰশিলা স্থাপন কৰা হয়।,বনভাগত বিদ্যালয়ৰ অতিৰিক্ত শ্ৰেণী কোঠা পথৰ আধাৰশিলা স্থাপন,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰা আঁতৰত ৰাখি,0.0,0.0,0.0,0.0,[0.6876606941223145],[0.6793603301048279],[0.6834852695465088]
জ এ.এছ.এন. প্ৰতিনিধি / 2019 সোণাৰিৰ পৰা ঘন বৰাৰ প্রতিবেদন: সোণাৰিত বৃহৎ অস্ত্ৰ-শস্ত্ৰ সহ এন এছ চি এনৰ এজন কেডাৰ আটক কৰে।,সোণাৰিত এন এছ চি এনৰ কেডাৰ আটক,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰা আঁতৰত ৰাখি,0.0,0.0,0.0,0.0,[0.7101470232009888],[0.7106351852416992],[0.7103910446166992]
"গজেন হাজৰিকা,নাৰায়ণপুৰ নাগৰিকত্ব সংশোধনী বিধেয়ক-২০১৬ বাতিলৰ দাবীত সদৌ অসম টাই আহোম ছাত্ৰ সন্থাই নাৰায়ণপুৰ, ধলপুৰ, ৰঙতি, শিমলুগুৰি, ৰাজগড় আৰু ভোলাবৰী আঞ্চলিকৰ সহযোগত আজি সন্ধিয়া নাৰায়ণপুৰ নগৰত এক প্ৰতিবাদী জোঁৰ সমদল বাহিৰ কৰে।",নাগৰিকত্ব সংশোধনী বিধেয়ক বাতিলৰ দাবীত আটাছুৰ জোঁৰ সমদল,কোৰোনা ভাইৰাছৰ পৰা মুক্ত হ'ব অসমৰ ৰাইজক,0.0,0.0,0.0,0.0,[0.7042657136917114],[0.6927562355995178],[0.6984635591506958]
যোৱা কেইদিনমানৰ ভিতৰতে ভাৰত-ভূটান সীমান্তৱৰ্তী অঞ্চলত এন ডি এফ বি (সং) সক্ৰিতা বৃদ্ধি পোৱাৰ সমান্তৰালভাৱে সেনা-আৰক্ষীৰ অভিযানো তীব্ৰতৰ হোৱা দেখা গৈছে।,চিৰাঙৰ ভাৰত-ভূটান সীমান্তত এন ডি এফ বি(সং)ৰ দুজন সদস্যক আটক,কোৱাৰ পিছত সৰৱ হ'ব লাগিব সৰ্বানন্দ সোণোৱাল,0.0,0.0,0.0,0.0,[0.6698993444442749],[0.6461148262023926],[0.6577921509742737]
ৰঙিয়া ৪ অক্টোৱৰঃ সমগ্ৰ ৰাজ্যৰ লগতে ৰঙিয়াটো আধাৰ কাৰ্ড বনোৱাৰ সুবিধা প্ৰদান কৰিছে ৰাজ্য চৰকাৰে।,ৰঙিয়াৰ ৯টা কেন্দ্ৰত আধাৰ কাৰ্ডৰ কাম আৰম্ভ,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.6779069900512695],[0.6953192949295044],[0.6865027546882629]
শিমলুগুৰি/চাবুৱাঃ ৰাজ্যত অব্যাহত আছে কৃষক নেতা অখিল গগৈৰ গ্ৰেপ্তাৰৰ বিৰুদ্ধে প্ৰতিবাদ৷ ৰাজ্যৰ ইমুৰৰ পৰা সিমুৰলৈ ৰাইজ ওলাই আহি প্ৰতিবাদ সাব্যস্ত কৰে ৰাজ্য চৰকাৰৰ বিৰুদ্ধে৷ শিৱসাগৰ শিমলুগুৰিত টায়াৰ জ্বলাই পথ অৱৰোধ কৰে কৃষক মুক্তি সংগ্ৰাম সমিতিৰ ভাতৃ সংগঠন ছাত্ৰ মুক্তি সংগ্ৰাম সমিতিয়ে।,ফেচিষ্ট চৰিত্ৰ উদঙাই অখিল গগৈক গ্ৰেপ্তাৰ কৰিছে চৰকাৰে,লাঈ ডিষ্ট্ৰিক্ট ষ্টুডেণ্টছ ডিভাইডেশ্যনঃ ধৰ,0.0,0.0,0.0,0.0,[0.6966342329978943],[0.7104310393333435],[0.7034649848937988]
পদত্যাগৰ দাবী ছাত্ৰ মুক্তি সংগ্ৰাম সমিতিৰ দুলীয়াজানঃ পঞ্চায়ত আৰু গ্ৰামোন্নয়ন বিভাগৰ নিযুক্তিৰ ক্ষেত্ৰত হোৱা ব্যাপক কেলেংকাৰীৰ প্ৰতিবাদত শনিবাৰে দুলীয়াজানত ছাত্ৰ মুক্তি সংগ্ৰাম সমিতিয়ে গ্ৰামোন্নয়ন মন্ত্ৰী নৱ কুমাৰ দলেৰ প্ৰতিকৃতি দাহ কৰে।,নিযুক্তি কেলেংকাৰীঃ গ্ৰামোন্নয়ন মন্ত্ৰী নৱ কুমাৰ দলেৰ প্ৰতিকৃতি দাহ,কোৰোনা ভাইৰাছৰ ৰমৰমীয়া ব্যৱহাৰেৰে,0.0,0.0,0.0,0.0,[0.7223008871078491],[0.6948224306106567],[0.7082952857017517]
ভোটদাতা সকলে পুৱা ৭ বজাৰ পৰা বিয়লি  ৩ বজালৈকে ভোটদান কৰিব পাৰিব ভােটদান কৰিবলৈ আহােতে দহবিধ নথিৰ যিকোনাে এখন লগত আনিব লাগিব কাজিৰঙাঃ পঞ্চায়ত নিৰ্বাচন সমাগত৷ অহা ৫ ডিচেম্বৰ ২০১৮ তাৰিখে অনুষ্ঠিত হবলগীয়া প্ৰথম পৰ্যায়ৰ পঞ্চায়ত নিবাচনত ভােটদাতা সকলে নিজ নিজ ভােটদান কেন্দ্ৰত পুৱা ৭ বজাৰ পৰা বিয়লি ৩ বজালৈকে ভােটদান কৰিব পাৰিব।,পঞ্চায়তৰ নিবাচনত ভোটদান কৰিবলৈ আহোঁতে কি কি নথি-পত্ৰ আপোনাৰ লগত আনিব লাগিব? পঢ়ক,ডিভাইড আছাম ফিফটি-ফিফটি' পুযল্টি বৰষুণৰ মাজতে,0.0,0.0,0.0,0.0,[0.6487374901771545],[0.6552162170410156],[0.6519607901573181]
জ এ.এছ.এন. প্ৰতিনিধি / 2019 নগাঁৱৰ পৰা ৱাহিদুদ জামান নগাঁও জিলা পৰিবহন বিভাগৰ প্ৰবৰ্তক বিষয়া ৰঞ্জিত দত্তৰ নেতৃত্বত আৰু নগাঁও যান-বাহন আৰক্ষীৰ ভাৰপ্ৰাপ্ত বিষয়া হান্নান লস্কৰ সহযোগত আজি নগাঁও যান-বাহন আৰক্ষীয়ে চহৰখনৰ কেইবাটাও স্থানত অভিযান চলাই নিয়ম ভংগ কৰি যান-বাহন চলোৱা বাহনৰ গৰাকীক জৰিমনা বিহাৰ লগতে বহু কেইখন দুচকীয়া বাহন আটক কৰে।,নগাঁৱত পৰিবহন বিভাগৰ অভিযান: ৮৮ খন মটৰ চাইকেল আটক,ডিষ্ট্ৰিক্ট ষ্টুডেণ্টছ'ৰ দ্বাৰা ধৰা,0.0,0.0,0.0,0.0,[0.6562989950180054],[0.6307695508003235],[0.6432810425758362]
নগাঁও জিলাৰ চামগুৰি আৰক্ষী থানাৰ অন্তৰ্গত গেন্ধালিত আৰক্ষীয়ে অভিযান চলাই দেওবাৰে চাৰিজন দুৰ্ধৰ্ষ গৰু চোৰক কৰায়ত্ত কৰিবলৈ সক্ষম হয়।,চামগুৰি আৰক্ষীৰ জালত অস্ত্ৰসহ ডকাইত আৰু চাৰি দুৰ্ধৰ্ষ গৰু চোৰ,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰা আঁতৰত ৰাখি,0.0,0.0,0.0,0.0,[0.7071085572242737],[0.7097887992858887],[0.708446204662323]
"ৰবীন মহন্ত, বৰহোলাঃ বৰহোলা নিবাসী বৰকছাৰী উচ্চ ইংৰাজী বিদ্যালয়ৰ প্ৰতিষ্ঠাপক প্ৰধান শিক্ষক শশী বৰাৰ কদেওবাৰে যোৰহাট মিছন হাস্পটালত সন্ধিয়া ৬৮ বছৰ বয়সত মৃত্যু হয়।",বৰকছাৰী উচ্চতৰ মাধ্যমিক বিদ্যালয়ৰ অৱসৰপ্ৰাপ্ত অধ্যক্ষ শশী বৰাৰ মৃত্যু,কোৱাৰ্টাৰতে ধৰি ৰাখিলে হেঁচুৱা হ,0.0,0.0,0.0,0.0,[0.6834731101989746],[0.6544469594955444],[0.6686451435089111]
নলবাৰীঃ সোমবাৰে অসম খাদী বৰ্ডৰ অধ্যক্ষ তথা অগপ নেতা ডাঃ কমলা কলিতাই আমচাঙৰ উচ্ছেদ অভিযান দুখলগা বুলি কয়।,আমচাঙৰ উচ্ছেদ সন্দৰ্ভত চৰকাৰ সজাগ হ'ব লাগিছিল,সৰ্বভাৰতীয় পৰিস্থিতিৰ সৈতে মোকাবিলা কৰক,0.0,0.0,0.0,0.0,[0.6983281970024109],[0.6891539096832275],[0.6937106847763062]
নগাঁও ক্ৰীড়া সংস্থাৰ উদ্যোগত দেওবাৰৰ পৰা নগাঁও চহৰৰ ঐতিহ্যমণ্ডিত নুৰুল আমিন ষ্টেডিয়ামত আৰম্ভ হ'ল ৭০ সংখ্যক স্বাধীনতা দিৱস কাপ প্ৰাইজমানি ফুটবল প্ৰতিযোগিতা।,নগাঁৱত ৭০ সংখ্যক স্বাধীনতা দিৱস কাপ প্ৰাইজমানি ফুটবল প্ৰতিযোগিতা আৰম্ভ,কোৰোনা ভাইৰাছৰ পৰা বাচিবলৈ ধৰক..,0.0,0.0,0.0,0.0,[0.6990881562232971],[0.6543872356414795],[0.6759995818138123]
"দৈনিক জনমভূমি"" ৰ নগাঁৱৰ সাংবাদিক ভাস্কৰজ্যোতি মেধিলৈ আগবঢ়োৱা হৈছে ""অনুপ্ৰেৰণা""বঁটা।",নগাঁৱৰ সাংবাদিক ভাস্কৰজ্যোতি মেধিলৈ অনুপ্ৰেৰণা বঁটা,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.697802722454071],[0.6687052249908447],[0.682944118976593]
"হাউচ ৱাইফৰ বিলৈ - প্ৰণীতা গোস্বামী বৰঠাকুৰ নুশুনি নগমি এদিন ভাবিলো চৰু নধৰো আজি ""বুঢ়া বুঢ়ীৰ সাধুলৈ"" মনত পেলাই থাকিলো পেচ পাতি।",হাউচ ৱাইফৰ বিলৈ - প্ৰণীতা গোস্বামী বৰঠাকুৰ - ফটাঢোল,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.6837999224662781],[0.6764982342720032],[0.6801294684410095]
জ এ.এছ.এন. প্ৰতিনিধি / 2019 শিলচৰৰ পৰা আব্দুল আলিম চৌধুৰীৰ প্রতিবেদন : জোৱাই-বদৰপুৰ ৰাষ্ট্ৰীয় ঘাইপথৰ মালিডহৰ হৈ বৰাকত ৰাতিৰ আন্ধাৰত প্ৰতিদিনেই সোমাইছে ৩০/৪০ খনকৈ কয়লাভৰ্তি ট্ৰাক।,বৰাকত কয়লাৰ অবৈধ ব্যৱসায় : তদন্তৰ বাবে উপস্থিত চিআইডিৰ দল,সৰ্বাত্মক বৰষুণৰ পিছত সৰ্বভাৰতীয় পৰিস্থিতিৰ,0.0,0.0,0.0,0.0,[0.7308505773544312],[0.7344608902931213],[0.7326512932777405]
"কৌতুক 10 স্মাৰ্ট আংকোলৰ স্মাৰ্ট উত্তৰ - কবিতা ডেকা আমাৰ আংকোল সৰুৰে পৰাই স্মাৰ্ট বুলি সৰ্বজনবিদিত৷ তেওঁৰ প্ৰিয় খাদ্যৰ তালিকাত যেনেকৈ প্ৰথমতে চেনি আছে, ঠিক সেইদৰে তেওঁৰ প্ৰিয় বিষয়ৰ তালিকাৰ নাম্বাৰ ওৱানত আছে. . . অ', ঠিকেই অনুমান কৰিছে হিংলিছ মানে আমাৰ গাঁৱলীয়া মানুহৰ ভাষাত অংৰেজী৷ মই আকৌ সেই বিষয়ত একেবাৰে অপৈণত৷ মোৰ ল'ৰাৰ পৰীক্ষা পালেহি৷ তাক ইংৰাজী পঢ়াই থাকোঁতে সুধিলে বোলে মা শব্দৰ বিপৰীত শব্দ কি?",স্মাৰ্ট আংকোলৰ স্মাৰ্ট উত্তৰ - কবিতা ডেকা - ফটাঢোল,বিৰোধীৰ পৰা আঁতৰত ৰাখিম বিজেপিক,0.0,0.0,0.0,0.0,[0.6599697470664978],[0.6692290306091309],[0.6645671129226685]
"ব্রাজিল শ্বুটিং বিশ্বকাপঃ ইলা বেনিনৰ স্বর্ণ আগস্ট ৩০, ২০১৯ 0 ১৯৪ বিশ্ব দৰবাৰত আকো ভাৰতীয় যুৱতীৰ স্বর্ণ।",ব্রাজিল শ্বুটিং বিশ্বকাপঃ ইলা বেনিনৰ স্বর্ণ - ভাল খবৰ,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰ্যালোচনা কৰিব নোৱ,0.0,0.0,0.0,0.0,[0.6590893268585205],[0.6603414416313171],[0.6597147583961487]
"শিলচৰৰ জিলা গ্রন্থাগাৰত ""সামাজিক শীৰ্ষক শিবিৰ অনুষ্ঠিত শিলচৰৰ জিলা গ্রন্থাগাৰত ৰবিবাৰে ""সামাজিক শিবিৰ"" অনুষ্ঠিত হয় এই উপলক্ষে আয়োজিত এক অনুষ্ঠানত কানপুৰৰ কৃত্রিম অঙ্গ উৎপাদন সংস্থা কর্পোৰেছনৰ সহযোগিতাত আই চি ডিএছ প্রকল্পৰ অঞ্চলত বিশেষভাবে সক্ষম ব্যক্তিৰ মাজত আনুষ্ঠানিকভাবে যন্ত্রপাতি বিতৰণ কৰা হয়।","শিলচৰৰ জিলা গ্রন্থাগাৰত ""সামাজিক অiধিকাৰিতা শীৰ্ষক শিবিৰ অনুষ্ঠিত",কোৱাৰ্টাৰতে ধৰি ৰাখিম ডিষ্ট্ৰিক্ট,0.0,0.0,0.0,0.0,[0.6984173059463501],[0.6758566498756409],[0.686951756477356]
তামুলপুৰঃ ভাৰত চৰকাৰৰ নীতি আয়োগৰ পৰিকল্পনা অনুসৰি বাক্সা জিলাৰ তামুলপুৰ খণ্ড প্ৰাথমিক শিক্ষা বিষয়াৰ কাৰ্যালয়ৰ অন্তৰ্গত ১৮২ নং বৰখোপা প্ৰাথমিক বিদ্যালয়ত বৃহস্পতিবাৰে এটা পুথি ভঁৰাল উন্মোচন কৰা হয়।,তামুলপুৰৰ প্ৰাথমিক বিদ্যালয়ত পুথিভঁৰাল উন্মোচন,কোৱাৰ্টাৰ আজৱ,0.0,0.0,0.0,0.0,[0.7077265381813049],[0.6570699214935303],[0.6814581751823425]
ডিব্ৰুগড় জিলাৰ ৰহমৰীয়া আৰক্ষী থানাৰ অন্তৰ্গত থানাই চাহ বাগিচাত আজি অসম চাহ মজদুৰ সংঘৰ ডিব্ৰুগড় শাখা আৰু আটছাৰ উদ্যোগত এখন নিচাবিৰোধী সজাগতা সভা অনুষ্ঠিত হয়।,থানাই চাহ-বাগিচাত নিচাবিৰোধী সজাগতা সভা অনুষ্ঠিত,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.6894830465316772],[0.6726317405700684],[0.6809531450271606]
জ এ.এছ.এন. প্ৰতিনিধি 29 / 2018 আজি নগাঁও জিলা আইন সেৱা প্ৰাধিকাৰীৰ উদ্যোগত ৰেগিঙৰ ভয়াৱহতা তথা ৰেগিঙৰ প্ৰতিৰোধ আৰু প্ৰতিকাৰ আইনৰ ওপৰত আইন সেৱা প্ৰাধিকাৰীৰ সভাকক্ষত এখনি সজাগতা সভা অনুষ্ঠিত হৈ যায়।,নগাঁৱত ৰেগিং প্ৰতিৰোধ আৰু প্ৰতিকাৰ আইন সন্দৰ্ভত সজাগতা সভা,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰা ফালৰি কাটিব,0.0,0.0,0.0,0.0,[0.706180989742279],[0.6804066300392151],[0.6930542588233948]
"বোকাখাতৰ আবকাৰী বিভাগে গোলাঘাট সদৰ আবকাৰী বিভাগৰ সহযোগত মহকুমাটোৰ নুমলীগড়ৰ ধনশিৰি দলঙৰ সমীপত বৃহস্পতিবাৰে বিলাতী সুৰা ভৰ্তি তিনিখন ট্ৰাক জব্দ কৰে ৷ গোপন সুত্ৰৰ আধাৰত চলোৱা এই অভিযানৰ নেতৃত্ব দিছিল আবকাৰী বিভাগৰ বোকাখাতৰ বিষয়া শান্তনু হাজৰিকা, উপ পৰিদৰ্শৰ নিৰঞ্জন দাস আৰু নৱনীত আগৰৱালাই ৷ অৰুণাচলৰ নাহৰলাগুনৰ পৰা টিজুলৈ নি থকা অৱস্থাত এই সুৰাৰ গাড়ী তিনিখন জব্দ কৰে আবকাৰী বিভাগে ৷ পথ নিৰ্দেশনা অমান্য কৰাৰ অপৰাধতে গাড়ী তিনিখন জব্দ কৰা বুলি জনাইছে বোকাখাতৰ আৱকাৰী বিভাগে।",আবকাৰী বিভাগৰ ৩৬ ঘন্টা জোৰা অভিযান : অৰুণাচলৰ পৰা অনা তিনি ট্ৰাক সুৰা জব্দ,বৰষুণৰ ফলত সৰ্বাত্মকভাৱে বৰ্দ্ধিত হৈ পৰ,0.0,0.0,0.0,0.0,[0.7163102626800537],[0.720032811164856],[0.7181667685508728]
গল্প 3 নতুন আইন - কমল তালুকদাৰ কাউৰীয়ে কা নকৰোঁতে পানীৰামে আজি শোৱাপাটী এৰিছে।,নতুন আইন - কমল তালুকদাৰ - ফটাঢোল,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.637071430683136],[0.6702888607978821],[0.6532581448554993]
নলবাৰীঃ নলবাৰী জিলাৰ অমায়াপুৰ গাঁৱৰ বিশিষ্ট সাংবাদিক প্ৰাঞ্জল শৰ্মাক খৈৰাবাৰী প্ৰেছ ক্লাৱ আৰু এন ইলাইভে প্ৰশংসা পত্ৰ প্ৰদান কৰে৷ ওদালগুৰি জিলাৰ খৈৰাবাৰী প্ৰেছ ক্লাৱ আৰু এনই লাইভৰ উদ্যোগত খৈৰাবাৰী মহাবিদ্যালয় প্ৰাংগনত ৰবিবাৰে অনুষ্ঠিত হোৱা সাংবাদিক কৰ্মশালাত সাংবাদিকজনক প্ৰদান কৰে প্ৰশংসা পত্ৰ।,নলবাৰীৰ সাংবাদিক প্ৰাঞ্জল শৰ্মাক প্ৰশংসা পত্ৰ প্ৰদান,ook ধৰি ধৰা পৰিসমাপ্তিৰ বাবে..,0.0,0.0,0.0,0.0,[0.6792218685150146],[0.6632862687110901],[0.6711595058441162]
"অসমত কোনো দিন প্ৰযোজ্য নহয় ইনাৰ লাইন পাৰ্মিট 2 পৰিবহন আইন উলংঘা কৰা সৰু-বৰ যান -বাহনে ভৰি পৰিল শিৱসাগৰৰ পৰিবহন কাৰ্য্যালয়ৰ চৌহদ 4 ষ্টাফৰিপোৰ্টাৰ, ১৩আগষ্ট ইতিবাচক খবৰৰ নিউজ পৰ্টে'ল এন ই ফকাচ ডট কম এ দ্বিতীয় বৰ্ষত ভৰি দিলে।",ইতিবাচক খবৰৰ নিউজ পৰ্টে'ল এন ই ফকাচ ডট কমৰ  দ্বিতীয় বৰ্ষপূৰ্তি,কোৰোনা ভাইৰাছৰ আতংকঃ ্মীয়্মীয়্মীয় পৰম্পৰাগত,0.0,0.0,0.0,0.0,[0.6466931104660034],[0.6650599241256714],[0.6557479500770569]
"দৰঙীয়া কথিত ভাষাত লিখা এখন প্ৰেম পত্ৰ - অবিনাশ শৰ্মা শ্ৰী হৰি মৰমৰ ব্যাসপেন্নি, পথ্থমে মোৰ মৰম লবি।",দৰঙীয়া কথিত ভাষাত লিখা এখন প্ৰেম পত্ৰ - অবিনাশ শৰ্মা - ফটাঢোল,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰা আঁতৰত ৰাখি,0.0,0.0,0.0,0.0,[0.7055338025093079],[0.6933974027633667],[0.6994129419326782]
চোৰাং কাঠৰ অবৈধ সৰবৰাহকাৰীৰ বিৰুদ্ধে কোকৰাঝাৰত অব্যাহত আছে বন বিভাগৰ অভিযান।,কোকৰাঝাৰ আৰু চিৰাঙত চোৰাং কাঠ সৰবৰাহকাৰীৰ বিৰুদ্ধে অভিযান,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.6981733441352844],[0.6885623335838318],[0.6933345198631287]
ডিব্ৰুগড়ঃ হত্যাৰ ২৬ বছৰৰ পাছতো শ্বহীদ সাংবাদিক কমলা শইকীয়াৰ হত্যাকাৰীক শাস্তি প্ৰদান কৰিব নোৱৰা কাৰ্যত ক্ষোভ প্ৰকাশ কৰিছে বৃহত্তৰ ডিব্ৰুগড় প্ৰেছ ক্লাবে।,ডিব্ৰুগড় প্ৰেছ ক্লাবত শ্বহীদ সাংবাদিক কমলা শইকীয়াক স্মৰণ,সৰ্বাত্মক বৰষুণৰ ফলত সৰ্বভাৰতীয় পৰিস্থিতিৰ,0.0,0.0,0.0,0.0,[0.6902077198028564],[0.6681675910949707],[0.6790088415145874]
"নৱেম্বৰ ১৯, ২০১৯ 0 ১১১ আপুনি হয়তাে এণ্ড্রয়ড ম'বাইলৰ কথা শুনিছে বা ব্যৱহাৰ কৰিছে?",এণ্ড্রয়ড স্কুটাৰ - ভাল খবৰ,সৰ্বাত্মক ভাৱে সৰবৰাহ কৰা হ'ব,0.0,0.0,0.0,0.0,[0.6515401601791382],[0.6689966320991516],[0.6601530313491821]
নলবাৰীঃ নলবাৰী জিলাৰ একমাত্ৰ উন্নত চিকিৎসালয় শ্বহীদ মুকুন্দ কাকতি অসামৰিক চিকিৎসালয়খনিত চৰকাৰী স্বাস্থ্য সেৱাৰ লগতে বিভিন্ন কামত যোৱা ৰাইজক এচাম কৰ্মচাৰীয়ে বাঘ-ভালুক দেখাই হাৰাশাস্তি কৰাৰ অভিযোগ দীৰ্ঘদিনৰ।,"শ্বহীদ মুকুন্দ কাকতি অসামৰিক চিকিৎসালয়ত কৰ্মচাৰীয়ে চলাই আছে দালাল-ৰাজ, ভুক্তভোগী সংবাদকৰ্মী প্ৰাঞ্জল শৰ্মাৰ অভিযোগ",কোৰোনা ভাইৰাছৰ কবলত পৰিছে ডিষ্ট্ৰিক্ট ডিষ্ট্,0.0,0.0,0.0,0.0,[0.6859606504440308],[0.6498934626579285],[0.6674401760101318]
"নলবাৰীঃ নলবাৰী জিলাৰ দক্ষিণ প্ৰান্তৰ দুগৰাকী অৱসৰপ্ৰাপ্ত শিক্ষক, সমাজকৰ্মী, অভিনেতাৰ মৃত্যুই সমগ্ৰ জিলা খনতে শোকৰ ছাঁ পেলাইছে।","নলবাৰীত দুই শিক্ষক, অভিনেতাৰ মৃত্যুত শোক",সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.6592673063278198],[0.6508570313453674],[0.655035138130188]
