Source,Target,Prediction,Rouge1,Rouge2,RougeL,RougeLsum,Precision,Recall,F1
নলবাৰীঃ শনিবাৰে বাঁহজানীৰ একমাত্ৰ উচ্চ শিক্ষানুষ্ঠান দক্ষিণ নলবাৰী মহাবিদ্যালয়ৰ দহ লাখ টকাৰে নিৰ্মাণ হ'বলগীয়া প্ৰেক্ষাগৃহৰ আধাৰশিলা স্থাপন কৰে বিধায়ক অশোক কুমাৰ শৰ্মাই।,দক্ষিণ নলবাৰী মহাবিদ্যালয়ৰ প্ৰেক্ষাগৃহৰ আধাৰশিলা স্থাপন, বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্ৰকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ শৰ্মাই এই প্রকল্পৰ উদ্বোধন করেন। বাঁহজানী জিলা স্কুলের প্রাধ্যক্ষ অশোক কুমাৰ,0.0,0.0,0.0,0.0,[0.4988763928413391],[0.5475771427154541],[0.5220935344696045]
"জালাহঃ জালাহ ৰাজহ চক্ৰৰ অন্তৰ্গত ভেৱলা (কেওঁটচুপা) গাঁৱৰ বিশিষ্ট সমাজকৰ্মী, ব্যৱসায়ী তথা গাঁও পঞ্চায়তৰ প্ৰাক্তন সদস্য ভুবনেশ্বৰ দাসৰ সোমবাৰে আবেলি ২.৪০ বজাত মৃত্যু হয়।",জালাহৰ বিশিষ্ট সমাজকৰ্মী-ব্যৱসায়ী-গাঁও পঞ্চায়তৰ প্ৰাক্তন সদস্যৰ বিয়োগ," জালাহঃ জালাহ ৰাজহ চক্ৰৰ অন্তৰ্গত ভেৱলা (কেওঁটচুপা) গাঁৱৰ বিশিষ্ট সমাজকৰ্মী, ব্যৱসায়ী তথা গাঁও পঞ্চায়তৰ প্ৰাক্তন সদস্য ভুবনেশ্বর দাসৰ সোমবাৰে আবেলি ২.৪০ বজাত মৃত্যু হয়।</s>",0.19354838709677416,0.06896551724137931,0.19354838709677416,0.19354838709677416,[0.7197233438491821],[0.8543242812156677],[0.7812687754631042]
"জ ডেস্ক / 2019 নলবাৰীৰ পৰা হেমন্ত কলিতা নলবাৰী ৰাজহ চক্ৰৰ অন্তৰ্গত বাহঁজানী মৌজাৰ তিলানা গাঁও নিবাসী তথা গাঁওখনৰ চৰকাৰী গাওঁবুঢ়া ,বিশিষ্ট সমাজকৰ্মী গয়া ৰাম কলিতাৰ শনিবাৰে নিজ গৃহত পৰলোকপ্ৰাপ্তি ঘটে ৷ মৃত্যুৰ সময়ত তেওঁৰ বয়স আছিল ৭৭ বছৰ ৷ গাওঁবুঢ়া কলিতা বিভিন্ন অনুষ্ঠান-প্ৰতিষ্ঠানৰ লগত ওত:প্রোতভাৱে জড়িত আছিল।",নলবাৰীৰ তিলানা গাঁওৰ চৰকাৰী গাওঁবুঢ়া গয়া ৰাম কলিতাৰ বিয়োগ, হেমন্ত কলিতা নলবাৰী</s>,0.0,0.0,0.0,0.0,[0.71120685338974],[0.6757209300994873],[0.6930098533630371]
শিলচৰ ইটখলা এথলেটিক ক্লাৱৰ ফুটবল পথাৰৰ উন্নয়নৰ বাবে আধাৰশিলা স্থাপন কৰিলে বিধায়ক দিলীপ কুমাৰ পালে।,ইটখলা এথলেটিক ক্লাৱৰ ফুটবল খেলপথাৰৰ আধাৰশিলা  স্থাপন, শিলচৰ ইটখলা এথলেটিক ক্লাৱের ফুটবল পথাৰৰ উন্নয়নের জন্য আধাৰশিলা স্থাপন কৰিলে বিধায়ক দিলীপ কুমাৰ পালে।</s>,0.4545454545454545,0.2,0.4545454545454545,0.4545454545454545,[0.7368044257164001],[0.8531917333602905],[0.7907384037971497]
নলবাৰীঃ নলবাৰী চহৰস্থিত ছহিদ মুকুন্দ কাকতি অসামৰিক চিকিৎসালয়ৰ অধীক্ষক ডাঃ অৰুণ চন্দ্ৰ মহন্তক ৰাজ্য চৰকাৰে নগাঁও লৈ বদলি কৰা বাবে চিকিৎসালয় খনৰ চিকিৎসক তথা কৰ্মচাৰী সকলে বিদায় সম্ভাষন জ্ঞাপন কৰে।,ছহিদ মুকুন্দ কাকতি অসামৰিক চিকিৎসালয়ৰ অধীক্ষকক বিদায়,</s>,0.0,0.0,0.0,0.0,[0.510016679763794],[0.5026604533195496],[0.50631183385849]
গোৰেশ্বৰঃ বিটিএডিৰ শাসকীয় দলৰ বিপিএফৰ ভাতৃ সংগঠন বিএছইউক ধৰাশয়ী কৰি এবছুৱে দখল কৰে গোৰেষ্বৰ মহাবিদ্যালয়৷ বিপিএফৰ বাক্সা জিলাৰ অন্যতম উচ্চ শিক্ষানুষ্ঠান গোৰেশ্বৰ মহাবিদ্যলয়ৰ ছাত্ৰ একতা সভাৰ নিৰ্বাচনত নিখিল বড়ো ছাত্ৰ সন্থা চমুকৈ এবছুৱে বৃহৎ জয় সাব্যস্ত কৰিছে।,"বিএছইউ শূন্য, এবছুৰ দখলত গোৰেশ্বৰ মহাবিদ্যালয়ৰ ছাত্ৰ একতা সভা", গোৰেশ্বন মহাবিদ্যালয়</s>,0.0,0.0,0.0,0.0,[0.7892090082168579],[0.7005676627159119],[0.7422512769699097]
জনগণ সহ সাংবাদিকক অন্ধকাৰত ৰাখি শুক্রবাৰে আনুষ্টানিক ভাবে উদ্বোধন কৰা হল।,ত্রিপুৰাৰ কোটি টকীয়া চৰকাৰি ৰবৰ ইন্ডাষ্ট্ৰিৰ আনুষ্ঠানিক উদ্বোধন, সাংবাদিককে অন্ধকারে রাখা হল। সাংবাদিককে অন্ধকারে রাখা হল।</s>,0.0,0.0,0.0,0.0,[0.5642191171646118],[0.535590410232544],[0.5495321154594421]
জ ডেস্ক / 2019 তপন বৰগোহাঁই ড্ৰাগছৰ বিৰুদ্ধে হোজাইৰ ডবকাত চিআইডি আৰু ভিজিলেন্সে যুটীয়া অভিযান চলায়।,ডবকাত বৃহৎ পৰিমাণৰ ড্ৰাগছসহ সৰবৰাহকাৰী আটক,</s>,0.0,0.0,0.0,0.0,[0.5381144285202026],[0.5182814002037048],[0.5280117392539978]
বিলাসীপাৰাঃ শেহতীয়া পঞ্চায়ত নিৰ্বাচনত পানবাৰী জিলা পৰিষদ সদস্যা পদৰ কংগ্ৰেছ দলৰ ৰেহেনা পাৰিবনে বিজয়ী হোৱা উপলক্ষে শুকুৰবাৰে বিয়লি চাৰি বজাত বয়জেৰ আলগা গাঁও পঞ্চায়তৰ মায়াৰ চৰ বজাৰ প্ৰাংগণত এখন বিজয়ী সভা অনুষ্ঠিত কৰে।,পানবাৰী জিলা পৰিষদ সদস্যাৰ বিজয়ী সভা, বিলোসীপাৰাঃ শেহতীয়া পঞ্চায়ত নিৰ্বাচনত পানবাৰী জিলা পৰিষদ সদস্যা পদৰ কংগ্ৰেছ দলৰ ৰেহেনা পাৰিবনে বিজয়ী হোৱা উপলক্ষে শুক্ৰবাৰে বিয়লি চাৰি বজাত বয়জেৰ আলগা গাঁও পঞ্চায়তৰ মায়াৰ চৰ বজাৰ প্ৰাংগণত এখন বিজয়ী সভা অনুষ্ঠিত কৰে।</s>,0.25641025641025644,0.16216216216216214,0.25641025641025644,0.25641025641025644,[0.6382150053977966],[0.8498662710189819],[0.7289889454841614]
উজ এ.এছ.এন. প্ৰতিনিধি / 2019 শিৱসাগৰৰ পৰা কল্যাণজ্যোতি বুঢ়াগোহাঁই: শিৱসাগৰৰ গেমন দলঙত পুৱতি নিশা সংঘটিত হয় এক পথ দুৰ্ঘটনা।,পুৱতি নিশা শিৱসাগৰৰ গেমন দলঙত ভয়ংকৰ দুৰ্ঘটনা:দিখৌৰ বুকুত গাড়ী পৰি যোৱাৰ আশংকা,</s>,0.0,0.0,0.0,0.0,[0.5209953784942627],[0.47490888833999634],[0.4968857765197754]
গোৰেশ্বৰঃ বাক্সা জিলাৰ গোৰেশ্বৰ উচ্চতৰ মাধ্যমিক বিদ্যালয় খেলপথাৰৰপৰা নাগৰিকত্ব সংশোধনী বিধেয়ক বাতিলৰ দাবীত আজি এক জোঁৰ সমদল উলিওৱা হয়।,জোঁৰ সমদলেৰে নাগৰিকত্ব সংশোধনী বিধেয়কৰ বিৰোধিতা, গোৰেশ্বন</s>,0.0,0.0,0.0,0.0,[0.6540919542312622],[0.6532557010650635],[0.6536735892295837]
জ এ.এছ.এন. প্ৰতিনিধি / 2018 তামুলপুৰৰ পৰা অভিজিৎ তালুকদাৰ হাগ্ৰামা মহিলাৰী নেতৃত্বাধীন বি পি এফ প্ৰশাসনে বি টি এ ডিত বসবাস কৰা সকলো শ্ৰেণীৰ ৰাইজৰ উন্নয়নৰ হকে কাম কৰি আহিছে।,জাতি-ধৰ্ম-বৰ্ণ নিৰ্বিশেষে বিটিচিৰ সকলো জাতি-জনগোষ্ঠীৰ উন্নয়নৰ হকে বিপিএফ দলে কাম কৰি আহিছে : গণেশ কছাৰী, জ এ.এছ.এন. প্ৰতিনিধি / 2018 তামুলপুৰৰ পৰা অভিজিৎ তালুকদাৰ হাগ্ৰামা মহিলাৰী নেতৃত্বাধীন বি পি এফ প্ৰশাসনে বি টি এ ডিত বসবাসকারী সকলো শ্ৰেণীৰ ৰাইজৰ উন্নয়নৰ হকে কাম কৰি আহিছে।</s>,0.22727272727272724,0.09523809523809523,0.22727272727272724,0.22727272727272724,[0.7152085304260254],[0.7513889074325562],[0.7328524589538574]
িদুদ জামান 13 / 2019 নগাঁও আৰক্ষীৰ জালত পৰিল কুখ্যাত ড্ৰাগছ মাফিয়া।,নগাঁৱত কুখ্যাত ড্ৰাগছ মাফিয়া গ্ৰেপ্তাৰ, দুদ জামান ১৩ / 2019 নগাঁও আৰক্ষীৰ জালত পৰিল কুখ্যাত ড্ৰাগছ মাফিয়া।</s>,0.23529411764705882,0.13333333333333333,0.23529411764705882,0.23529411764705882,[0.7129249572753906],[0.7831774950027466],[0.746401846408844]
"নলবাৰীঃ নলবাৰী জিলাৰ দক্ষিণ নলবাৰী কনিষ্ঠ মহাবিদ্যালয়ৰ অধ্যাপক নৃপেন্দ্ৰ নাথ কলিতাক আজি মহাবিদ্যালয় শিক্ষক গোট, কৰ্তৃপক্ষ আৰু ছাত্ৰ একতা সভাৰ পৰা বিপুল সম্বৰ্ধনা জ্ঞাপন কৰা হয়।",নলবাৰীত কৃতী শিক্ষকক সম্বৰ্ধনা,</s>,0.0,0.0,0.0,0.0,[0.5308074355125427],[0.5548101663589478],[0.5425434708595276]
নাওকাটাঃ গোহালি সদৃশ এটা ঘৰ।,অসহায় এটা পৰিয়ালক লাগে সহায়, গোহালি</s>,0.0,0.0,0.0,0.0,[0.6314377784729004],[0.6724565029144287],[0.651301920413971]
জ এ.এছ.এন. প্ৰতিনিধি / 2019 নগাঁৱৰ পৰা ঋতু পৰ্ণ শৰ্মা: ২০০৫ চনত অসম জাতীয় বিদ্যালয়ৰ আৰ্হিত প্ৰতিষ্ঠা হোৱা নগাঁও জিলাৰ বেবেজীয়াৰ ব্যক্তিগত খণ্ডৰ আগশাৰীৰ শিক্ষানুষ্ঠান আৰ্য্য জাতীয় বিদ্যালয়ৰ উদ্যোগত যোৱা ৮ জুলাইৰ পৰা ২২ জুলাইলৈ দশম শ্ৰেণীৰ এক গ্ৰীষ্মকালীন পাঠদান শিবিৰ অনুষ্ঠিত হয়।,নগাঁৱৰ আৰ্য্য জাতীয় বিদ্যালয়ত গ্ৰীষ্মকালীন পাঠদান শিবিৰৰ সামৰণি, অসম</s>,0.0,0.0,0.0,0.0,[0.5991955399513245],[0.5976460576057434],[0.5984197854995728]
"নলবাৰীঃ বিশিষ্ট নাট্যশিল্পী, সমাজকৰ্মী মধুসূধন মজুমদাৰৰ ৮১ বছৰ বয়সত মঙলবাৰে নলবাৰী জিলাৰ দক্ষিণ আমনিৰ নিজ বাসভৱনত মৃত্যুক আকোৱালি লয়৷ প্ৰাক্তন ৰাজ্য সভাৰ সাংসদ তাৰাচৰণ মজুমদাৰৰ ভাতৃ মধুসূধন মজুমদাৰৰ মৃত্যুৰ খবৰ প্ৰচাৰ হোৱাৰ পিছতে শোকৰ ছাঁ পৰে নলবাৰীত।",বিশিষ্ট নাট্যশিল্পী মধুসূধন মজুমদাৰৰ মৃত্যু, মধুসূধন মজুমদাৰ মৃত্যু</s>,0.25,0.0,0.25,0.25,[0.8354441523551941],[0.8286092281341553],[0.8320126533508301]
"ফখৰুল ইছলাম, দৰংঃ পৱিত্ৰ ৰমজান মাহৰ ৰোজাদাৰসকলৰ বাবে দৰঙৰ খাৰুপেটীয়া টাউন জামে মছজিদত প্ৰত্যেক বছৰৰ দৰে এইবাৰো মাহজোৰাভাৱে আয়োজন কৰা হৈছে ইফতাৰ।",খাৰুপেটীয়া টাউন জামে মছজিদত চলিছে মাহজোৰা ইফতাৰ,</s>,0.0,0.0,0.0,0.0,[0.5128073692321777],[0.48925089836120605],[0.5007522702217102]
