Source,Target,Prediction,Rouge1,Rouge2,RougeL,RougeLsum,Precision,Recall,F1
बीएसई में सूचीबद्घ सुराणा इंडस्ट्रीज लिमिटेड (एसआईएल) अपनी इस्पात निर्माण क्षमता बढ़ाने और विद्युत परियोजनाओं पर लगभग 4500 करोड़ रुपये के निवेश की योजना बना रही है।,सुराणा लगाएगी 4500 करोड़ रुपये,सुराणा करेगी 4500 करोड़ रुपये का निवेश,0.6666666666666666,0.4,0.6666666666666666,0.6666666666666666,[0.8519066572189331],[0.9104452729225159],[0.8802037239074707]
"प्रस्तावित रेल शुल्क प्राधिकरण केवल सलाहकार संस्था होगी या इसे यात्री किराया और माल भाड़ा तय करने का भी अधिकार होगा, इसको लेकर सरकार के अंदर ही ठन गई है।",रेल किराये पर सरकार में तकरार,रेल शुल्क प्राधिकरण पर सरकार में ठनी,0.6153846153846153,0.3636363636363636,0.6153846153846153,0.6153846153846153,[0.7982584834098816],[0.8323471546173096],[0.8149464726448059]
जिले के दुर्गम क्षेत्रों के अलावा धौलाधार की शिवालिक पहाड़ियों के ऊपरी क्षेत्रों में हल्का हिमपात होने से निचले इलाकों में ठंड बढ़ गई है।,  दुर्गम क्षेत्रों के अलावा धौलाधार की शिवालिक पहाड़ियों के ऊपरी क्षेत्रों में हिमपात होने से निचले इलाकों में बढ़ी ठंड,दुर्गम क्षेत्रों के अलावा धौलाधार की शिवालिक पहाड़ियों के ऊपरी क्षेत्रों में,0.7499999999999999,0.7333333333333334,0.7499999999999999,0.7499999999999999,[0.9576940536499023],[0.8427584767341614],[0.8965576887130737]
घाटा उठा रही टाटा टेलीसर्विसेज ने निदेशक मंडल के पुनर्गठन की कवायद के तहत बड़ा बदलाव किया है।,टाटा टेली ने किया बोर्ड का पुनर्गठन,टाटा टेली ने किया बड़ा बदलाव,0.6153846153846153,0.5454545454545454,0.6153846153846153,0.6153846153846153,[0.8685737252235413],[0.8344053030014038],[0.8511466979980469]
"देश की प्रमुख स्टील कंपनियों स्टील अथॉरिटी ऑफ इंडिया लिमिटेड, जेएसडब्ल्यू स्टील और टाटा स्टील ने भले ही पहली तिमाही के आंकड़ों से निराश किया हो, लेकिन बुरा वक्त शायद ही खत्म हुआ है।",स्टील के फौलाद बनने में देरी,स्टील कंपनियों के लिए अच्छा वक्त,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,[0.7850720286369324],[0.7804252505302429],[0.7827417254447937]
"कैसा रहेगा बाजार का रुख ►एनसीडी में सौदे हो सकते हैं बहाल ►कम रेटिंग वाले क्षेत्र मसलन रियल एस्टेट को हो सकता है फायदा ►एफपीआई निवेश के मामले में बनी रह सकती है यथास्थिति ►सोमवार को रुपया, शेयर और बॉन्डों में हो सकती है बढ़त ऋणपत्र में निवेश करने वाले विदेशी पोर्टफोलियो निवेशक (एफपीआई) इस बात से खुश हैं कि कॉरपोरेट ऋण प्रतिभूतियों में निवेश को लेकर पाबंदी हटा दी गई है।",सरकारी कदम एफपीआई के लिए सही,कॉरपोरेट ऋण में निवेश पर लगी रोक,0.0,0.0,0.0,0.0,[0.7277268171310425],[0.7303191423416138],[0.7290206551551819]
"बोर्ड की तरफ से मिलने वाली सैलरी और मैच फीस मिलाकर विराट कोहली, स्टीव स्मिथ और जो रूट से पीछे हैं।",ओह ! तो विराट को स्टीव स्मिथ और जो रूट से इतना कम मिलता है वेतन,"सैलरी और मैच फीस मिलाकर विराट कोहली, स्टीव स्मिथ और जो रूट से आगे हैं जो रूट",0.42424242424242425,0.3225806451612903,0.42424242424242425,0.42424242424242425,[0.7834819555282593],[0.7804362773895264],[0.7819561958312988]
"फ्लिपकार्ट ऐप्पल वीक पर मिल रहे ऑफर्स की बात करें तो आपको आईफोन 7 प्लस का 32 जीबी वेरिएंट 59000 रुपए की बजाए मात्र 56,999 रुपए में मिल रहा है।","आईफोन धीमा पड़ने के लिए एप्पल ने मांगी माफी, बैटरियों पर ऑफर किया डिस्काउंट","का 32 जीबी वेरिएंट 59000 रुपए की बजाए 56,999 रुपए में मिल रहा है,",0.0,0.0,0.0,0.0,[0.6431087255477905],[0.6556522846221924],[0.6493199467658997]
ओएनजीसी विदेश लिमिटेड (ओवीएल) ने ब्रिटिश तेल-गैस कंपनी इंपीरियल एनर्जी को खरीदने के लिए देसी स्रोतों का सहारा लेने का फैसला किया है।,ओवीएलः घर से रकम,ब्रिटिश तेल कंपनी इंपीरियल को खरीदेगी ओवीएल,0.0,0.0,0.0,0.0,[0.7248986959457397],[0.778550922870636],[0.7507674694061279]
"वाहन क्षेत्र की प्रमुख कंपनी महिंद्रा ऐंड महिंद्रा की अक्टूबर में कुल बिक्री 1.65 प्रतिशत घटकर 51,149 वाहन रही है।","महिंद्रा की बिक्री 1.65% घटी, ट्रैक्टर श्रेणी में 10.88 % की गिरावट",अक्टूबर में महिंद्रा की बिक्री 1.65 प्रतिशत घटी,0.4,0.2222222222222222,0.3,0.3,[0.8969297409057617],[0.8124368190765381],[0.8525950312614441]
योगी सरकार ने अस्थाई राम मंदिर के प्रधान पुजारी और कर्मियों का भत्ता बढ़ाने का निर्णय लिया है।,"  योगी सरकार ने रामलला के प्रधान पुजारी का वेतन बढ़ाया, सहयोगी स्टाफ के भत्ते में भी इजाफा","राम मंदिर के प्रधान पुजारी और कर्मियों का भत्ता बढ़ेगा, योगी सरकार ने फैसला लिया",0.43749999999999994,0.26666666666666666,0.25,0.25,[0.8049404621124268],[0.7742871642112732],[0.7893162965774536]
"भारत में क्लाउड प्रबंधित सेवा मुहैया कराने वाली जापान की एनटीटी कम्युनिकेशंस की कंपनी नेटमैजिक भारत में अपने डेटा सेंटर की क्षमताओं में विस्तार पर 20 करोड़ डॉलर यानी करीब 1,340 करोड़ रुपये निवेश करने पर विचार कर रही है और इसका लक्ष्य भुगतान बैंक व स्टार्टअप जैसे नए क्षेत्रों की जरूरतें पूरी करना है।","डेटा सेंटर विस्तार पर 1,340 करोड़ रुपये निवेश करेगी नेटमैजिक",डेटा सेंटर में बड़ा निवेश करेगी नेटमैजिक,0.588235294117647,0.4,0.588235294117647,0.588235294117647,[0.9370875358581543],[0.8464773297309875],[0.8894808888435364]
स्टर्लिंग बायोटेक का प्रवर्तक समूह संदेसरा समूह देश में सबसे पहली विमानन देखरेख और मरम्मत (एमआरओ) परियोजना लगाने के लिए तैयारी कर चुका है।,संदेसरा समूह लगाएगा देश का पहला निजी एमआरओ,स्टर्लिंग बायोटेक लगाएगी सबसे बड़ी विमानन परियोजना,0.0,0.0,0.0,0.0,[0.6997901797294617],[0.7153733968734741],[0.7074960470199585]
पिछले एक दशक की समयावधि में देखें तो शेयर बाजार में निवेश करने का माध्यम कागजी न होकर अब इलेक्ट्रॉनिक हो गया है।,निवेश : अगर आपके पास डीमैट खाता है तो आपके पास विभिन्न परिसंपत्तियों में निवेश का अवसर होता है,इलेक्ट्रॉनिक हुआ शेयर बाजार में निवेश का माध्यम,0.22222222222222218,0.16,0.22222222222222218,0.22222222222222218,[0.7010837197303772],[0.6932240724563599],[0.6971316933631897]
सेंसेक्स का सूचकांक 8802 अंकों के निचले स्तर से उबरते हुए अब 03 बजकर 01 मिनट पर 86 अंकों की गिरावट लेकर 8858 के स्तर पर कारोबार कर रहा है।,सेंसेक्स में 86 अंकों की गिरावट; टाटा मोटर्स 3.5% चढ़ा,सेंसेक्स में 86 अंकों की गिरावट,0.625,0.5714285714285714,0.625,0.625,[0.9463903903961182],[0.8107761144638062],[0.8733500838279724]
चीन के गुआंगदोंग प्रांत के जिआंगमेन शहर में दुनिया का पहला हाई स्पीड रेल नॉइज बैरियर बनाया गया है।,  वेटलैंड के 30 हजार पक्षियों को बचाने के लिए बनाया दुनिया का पहला रेल नॉइज बैरियर,चीन के जिआंगमेन शहर में बनाया गया दुनिया का पहला रेल नॉइज बै,0.4827586206896552,0.2962962962962963,0.4827586206896552,0.4827586206896552,[0.8003275990486145],[0.7661457657814026],[0.7828637361526489]
हरियाणा विधानसभा के त्रिशंकु नतीजे आने के बाद ऐलनाबाद से इकलौती सीट पर जीत दर्ज करने वाले अभय चौटाला ने साफ कर दिया है कि उनकी पार्टी कांग्रेस को समर्थन नहीं देगी।,  1 सीट जीतने वाले अभय चौटाला ने कांग्रेस को समर्थन देने से किया साफ इनकार,कांग्रेस को समर्थन नहीं देगी अभय चौटाला,0.4545454545454545,0.3,0.27272727272727276,0.27272727272727276,[0.8553978204727173],[0.7769625186920166],[0.814295768737793]
पाकिस्तान के विदेश मंत्री शाह महमूद कुरैशी ने फिर से हर मंच पर कश्मीर के लोगों के समर्थन की बात कही।,"  विदेश मंत्री ने कहा- कश्मीर के लिए हर मंच पर लड़ेंगे, चीन ने दिया समर्थन का आश्वासन",पाकिस्तान के विदेश मंत्री ने फिर कहा- कश्मीर के लोगों ने भारत के समर्थन की बात कही,0.47058823529411764,0.25,0.47058823529411764,0.47058823529411764,[0.8716726899147034],[0.820533812046051],[0.845330536365509]
कॉमेडी किंग कपिल शर्मा आजकल कॉन्ट्रोवर्सी किंग बने हुए हैं।,'कॉमेडी किंग' से 'कॉन्ट्रोवर्सी किंग' तक का सफर,आजकल कॉन्ट्रोवर्सी किंग हैं कपिल शर्मा,0.0,0.0,0.0,0.0,[0.7478442788124084],[0.73000168800354],[0.7388153076171875]
प्रभास के अभिनय से सजी फिल्म 'बाहुबली 2: द कॉन्क्लूजन' आज सिनेमाघरो में रिलीज हो चुकी है।,प्रभास की 'साहो' का टीजर 'बाहुबली 2' संग रिलीज करने पर बेहद खुश हैं निर्माता,'बाहुबली 2: द कॉन्क्लूजन' आज होगी रिलीज,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,[0.7683145999908447],[0.7334986329078674],[0.7505030632019043]
सारी मंदी के बावजूद प्राइवेट इक्विटी इंवेस्टमेंट्स के मामले में भारत अब भी एशिया (जापान को छोड़कर)का सबसे पसंदीदा डेस्टिनेशन बन चुका है।,"रियल एस्टेट, इन्फ्रास्ट्रक्चर और पावर सेक्टर में आया सबसे ज्यादा पैसा",मंदी के बावजूद प्राइवेट इक्विटी इंवेस्टमेंट्स में भारत सबसे पसंदीदा,0.1904761904761905,0.0,0.1904761904761905,0.1904761904761905,[0.700850248336792],[0.7137066125869751],[0.7072200179100037]
"प्रधानमंत्री उज्ज्वला योजना (पीएमयूवाई) की सफलता के बाद तेल विपणन कंपनियां अगले 3 साल में रसोई गैस (एलपीजी) के बुनियादी ढांचा विकास पर 25,000 से 30,000 करोड़ रुपये खर्च करेंगी।",बुनियादी ढांचे पर मोटा निवेश करेंगी तेल कंपनियां,"बुनियादी ढांचे पर खर्च होंगे 30,000 करोड़ रुपये",0.375,0.2857142857142857,0.375,0.375,[0.7607929706573486],[0.7638964056968689],[0.7623415589332581]
नई दिल्लीः दस लाख रुपये से अधिक की सालाना आय वाले करदाताओं को अगले महीने से सब्सिडी वाला रसोई गैस सिलेंडर नहीं मिलेगा।,10 लाख से ज्यादा आय वालों को नहीं मिलेगी सब्सिडी,दस लाख रुपये सालाना आय वाले करदाताओं को नहीं मिलेगा गैस सिलेंडर,0.3636363636363636,0.09999999999999999,0.3636363636363636,0.3636363636363636,[0.7892358303070068],[0.8243669867515564],[0.8064189553260803]
रकम की किल्लत दूर करने के लिए प्रॉपर्टी डेवलपरों ने नया तरीका ढूंढ निकाला है - जमीन की बिक्री।,कर्ज का बोझ घटाने के लिए बेच रहे भूमि,रकम की कमी दूर करने के लिए डेवलपरों ने ढूंढा नया तरीका,0.1904761904761905,0.10526315789473685,0.1904761904761905,0.1904761904761905,[0.7220300436019897],[0.7624803185462952],[0.7417040467262268]
सोने की वैश्विक मांग दूसरी तिमाही में घटकर वर्ष 2009 के बाद के सबसे निचले स्तर पर आ गई है।,सोने की मांग छह वर्ष में सबसे कम,सोने की वैश्विक मांग दूसरी तिमाही में फिसली,0.5,0.14285714285714285,0.5,0.5,[0.739059329032898],[0.8157711029052734],[0.7755228281021118]
ऐसा नहीं है कि केवल सूचीबद्ध कंपनी रिलायंस इंडस्ट्रीज (आरआईएल) अपना ऋण बोझ घटा रही है।,अंबानी की कंपनियां घटा रहीं ऋण बोझ,ऋण बोझ घटा रही है आरआईएल,0.4615384615384615,0.1818181818181818,0.30769230769230765,0.30769230769230765,[0.7955352067947388],[0.7687381505966187],[0.7819071412086487]
जीई पावर इंडिया लिमिटेड को सार्वजनिक क्षेत्र की कंपनी भेल से तमिलनाडु में 271.1 करोड़ रुपये का ठेका प्राप्त हुआ है।,जीई पावर को भेल से मिला 271 करोड़ रुपये का ठेका,जीई पावर को भेल से मिला 271 करोड़ रुपये का ठेका,1.0,1.0,1.0,1.0,[1.0],[1.0],[1.0]
भारतीय शेयर बाजार लगभग अपनी सर्वाधिक ऊंचाई के नजदीक हैं।,दीर्घावधि दृष्टिकोण पर केंद्रित हो विकास,सर्वाधिक ऊंचाई के नजदीक भारतीय शेयर बाजार,0.0,0.0,0.0,0.0,[0.6415372490882874],[0.6485975980758667],[0.6450480818748474]
उत्तर प्रदेश के सरकारी प्राथमिक व माध्यमिक विद्यालयों में घट रही छात्रों की तादाद को लेकर प्रदेश सरकार ने चिंता जताते हुए अब उनकी दशा सुधारने के लिए कदम उठाने शुरू किए हैं।,सरकारी स्कूलों की सुधरेगी दशा!,विद्यालयों की दशा सुधारने के लिए कदम,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,[0.7393733263015747],[0.761703610420227],[0.7503723502159119]
लगता है कि कार कंपनियों के लिए अच्छे दिन आ गए गए हैं।,यात्री वाहनों की बढ़ रही बिक्री,कार कंपनियों के लिए आए अच्छे दिन,0.0,0.0,0.0,0.0,[0.7244136333465576],[0.723745584487915],[0.724079430103302]
अमेरिकी चिप निर्माता कंपनी क्वालकॉम ने अपने ब्रॉडबैंड वायरलेस उपक्रम में 50 फीसदी हिस्सेदारी घटाने की योजना बनाई है।,जीटीएल इन्फ्रास्ट्रक्चर की होल्डिंग कंपनी ग्लोबल होल्डिंग कॉरपोरेशन के लिए घटाएगी 13 फीसदी हिस्,क्वालकॉम ब्रॉडबैंड में 50 फीसदी हिस्सेदारी घटाएगी,0.19047619047619047,0.0,0.09523809523809523,0.09523809523809523,[0.7633571624755859],[0.719234824180603],[0.7406394481658936]
कैस्ट्रॉल इंडिया को कच्चे तेल की कीमतों में गिरावट से अच्छा-खासा फायदा होगा क्योंकि उसका कच्चा माल बेस ऑयल और अन्य मिश्रण आदि हैं जो कच्चे तेल के उत्पाद हैं।,कैस्ट्रॉल इंडियाः बढ़त के लिहाज से बढिय़ा,कच्चे तेल में गिरावट से कैस्ट्रॉल को होगा फायदा,0.25,0.0,0.125,0.125,[0.762324869632721],[0.7650949954986572],[0.7637074589729309]
बीजिंगः चीन का पहला स्वदेश निर्मित बड़ा यात्री विमान सी 919 वर्ष 2017 की पहली छमाही में अपनी पहली उड़ान भरेगा।,चीन का पहला स्वदेशी यात्री विमान उड़ान भरने को तैयार,वर्ष 2017 की पहली छमाही में चीन का पहला यात्री विमान उड़ान भरेगा,0.5217391304347826,0.380952380952381,0.5217391304347826,0.5217391304347826,[0.8297030329704285],[0.8699063062667847],[0.8493292331695557]
जमशेदपुर पूर्वी विधानसभा क्षेत्र में मतदान से ठीक पहले गुरुवार रात एक सियासी ड्रामा खड़ा हो गया।,"  पुलिस ने सरयू के करीबी होटल मालिक के गोदाम पर मारा छापा, कहा-हो रही थी अवैध शराब बिक्री",जमशेदपुर पूर्वी में मतदान से पहले सियासी ड्रामा,0.0,0.0,0.0,0.0,[0.7012895345687866],[0.6616223454475403],[0.6808786988258362]
विश्व बैंक द्वारा जारी रिपोर्ट के मुताबिक कारोबारी सुगमता के लिहाज से गुजरात को प्रथम स्थान दिया गया है।,'गुजरात मॉडल है कारगर',कारोबारी सुगमता में गुजरात अव्वल,0.0,0.0,0.0,0.0,[0.7690513134002686],[0.7841241359710693],[0.7765145897865295]
"नई दिल्लीः आमिर खान की फिल्म दंगल के लिए लग रहा था कि मल्लिका शेरावत ने बाजी मार ली है लेकिन नहीं, वो इस रेस से बाहर हो गई हैं।",आमिर खान की दंगल में मल्लिका शेरावत की जगह होंगी ये टीवी एक्ट्रेस,"आमिर खान की फिल्म 'दंगल' से मल्लिका शेरावत हुई बाहर, आमिर खान",0.4,0.2608695652173913,0.4,0.4,[0.8067062497138977],[0.784221887588501],[0.7953052520751953]
"एक ओर जहां सरकार कृषि निर्यात बढ़ाने की आवश्यकता पर जोर दे रही है, वहीं दूसरी ओर गुणवत्ता मानकों के उल्लंघन के कारण 2.6 अरब डॉलर वाले सऊदी अरब और संयुक्त अरब अमीरात (यूएई) के बाजार में भारत से किए जाने वाले आयात पर खतरा मंडरा रहा है।",खाड़ी में गिरेगा कृषि जिंस निर्यात!,भारत के कृषि निर्यात पर खतरा,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,[0.8035969734191895],[0.768213152885437],[0.7855067849159241]
ईओडब्ल्यू ने आरोप लगाया कि बैंक प्रबंधन ने राकेश वधावन और उनके पुत्र के साथ मिलकर एचडीआईएल समूह की कंपनियों द्वारा कर्ज की राशि के भुगतान में की गई चूक को बैंकिंग नियामकों की जांच से छिपाया।,"पी चिदंबरम को प्रवर्तन निदेशालय ने हिरासत में लिया, कोर्ट के ऑर्डर के बाद तिहाड़ से निकाला जाएगा",बैंक प्रबंधन ने घोटाले को बैंकिंग नियामकों की जांच से छिपाया : ईओडब्ल्यू,0.1935483870967742,0.0,0.12903225806451615,0.12903225806451615,[0.7042238712310791],[0.6908576488494873],[0.6974767446517944]
अंतरराष्ट्रीय मुद्राकोष के मुख्य अर्थशास्त्री मौरिस ऑब्स्टफेल्ड ने आर्थिक ताकतों के जटिल जोड़ के बीच भारत को एक उम्मीद की किरण बताया।,"भारत है एक उम्मीद की किरण, लेकिन बैंकों का है एक बड़ी चुनौतीः",मौरिस ऑब्स्टफेल्ड ने भारत को बताया उम्मीद की किरण,0.27272727272727276,0.1,0.27272727272727276,0.27272727272727276,[0.6717426180839539],[0.7170534729957581],[0.6936588883399963]
"हफ्ते के आखिरी दिन बंबई स्टॉक एक्सचेंज का संवेदी सूचकांक 73 अंक गिरकर 15,441 पर खुला।",शेयर बाजार में गिरावट का रुख,सेंसेक्स 73 अंक लुढ़का,0.0,0.0,0.0,0.0,[0.6879300475120544],[0.684046745300293],[0.685982882976532]
जिले के बिधनू थानाक्षेत्र में खून से सने एक प्लास्टिक के बोरे की जांच करने पहुंची पुलिस को उसके भीतर से एक 25 वर्षीय युवती का शव बरामद किया गया।,"  खेतों के बीच प्लास्टिक के बोरे में मिला युवती का शव, ज्यादती के बाद हत्या की आशंका","खून से सने प्लास्टिक के बोरे में मिला युवती का शव, जांच में जुटी पुलिस",0.5,0.4666666666666667,0.5,0.5,[0.8685805201530457],[0.8514649868011475],[0.8599375486373901]
एसिड अटैक पर फिल्म निर्माण करने वाली मेघना गुलजार ने भास्कर से फिल्म 'छपाक' से जुड़े एक्सपीरियंस शेयर किए।,"  ""समझ नहीं आता पापा मेरी मूवी देखकर भावुक क्यों हो जाते हैंः मेघना गुलजार",मेघना गुलजार ने शेयर किए 'छपाक' से जुड़े एक्सपीरियंस,0.17391304347826086,0.09523809523809525,0.17391304347826086,0.17391304347826086,[0.6948216557502747],[0.6876990795135498],[0.6912420392036438]
छत्तीसगढ़ के कोरबा में प्रस्तावित उर्वरक संयंत्र अब करीब 42 वर्षों बाद अस्तित्व में आएगा।,कोरबा उर्वरक संयंत्र के कायाकल्प की तैयारी,42 वर्षों बाद खुलेगा कोरबा उर्वरक संयंत्र,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855,[0.7953242659568787],[0.8091405034065247],[0.8021728992462158]
पूर्वी भारत की सबसे बड़ी पेट्रोकेमिकल कंपनी हल्दिया पेट्रोकेमिकल्स लि. (एचपीएल) में पश्चिम बंगाल सरकार की हिस्सेदारी खरीदने की दौड़ में ओएनजीसी की सहायक कंपनी मंगलूर रिफाइनरी ऐंड पेट्रोकेमिकल्स लि. (एमआरपीएल) के राज्य सरकार के साथ बातचीत शुरू करने से नया मोड़ आ गया।,हल्दिया पेट्रो की दौड़ में एमआरपीएल,बंगाल सरकार के साथ बातचीत में नया मोड़,0.14285714285714288,0.0,0.14285714285714288,0.14285714285714288,[0.7324720621109009],[0.6979026794433594],[0.7147696614265442]
बेल्जियम के कुर्ने शहर में गस्टेऑक्स रेस्त्रां अपने ग्राहकों के लिए शौचालयों का फिल्टर्ड वॉटर पीने को दे रहा है।,"  रेस्त्रां शौचालयों का फिल्टर्ड वॉटर पीने को दे रहा, गर्म पेय में भी इसी का इस्तेमाल करता है",ग्राहकों को पीने को दे रहा है गस्टेऑक्स रेस्त्रां का फिल्टर्ड वॉटर,0.5333333333333333,0.2857142857142857,0.26666666666666666,0.26666666666666666,[0.8253136873245239],[0.7857599854469299],[0.8050512671470642]
