Source,Prediction,Target,Rouge1,Rouge2,RougeL,RougeLsum,Precision,Recall,F1
"জালাহঃ জালাহ ৰাজহ চক্ৰৰ অন্তৰ্গত ভেৱলা (কেওঁটচুপা) গাঁৱৰ বিশিষ্ট সমাজকৰ্মী, ব্যৱসায়ী তথা গাঁও পঞ্চায়তৰ প্ৰাক্তন সদস্য ভুবনেশ্বৰ দাসৰ সোমবাৰে আবেলি ২.৪০ বজাত মৃত্যু হয়।","জালাহঃ জালাহ ৰাজহ চক্ৰৰ অন্তৰ্গত ভেৱলা (কেওঁটচুপা) গাঁৱৰ বিশিষ্ট সমাজকৰ্মী, ব্যৱসায়ী তথা গাঁও পঞ্চায়তৰ প্ৰাক্তন সদস্য ভুবনেশ্বৰ দাসৰ সোমবাৰে আবেলি ২.৪০ বজাত মৃত্যু হয়।",জালাহৰ বিশিষ্ট সমাজকৰ্মী-ব্যৱসায়ী-গাঁও পঞ্চায়তৰ প্ৰাক্তন সদস্যৰ বিয়োগ,0.19354838709677416,0.06896551724137931,0.19354838709677416,0.19354838709677416,[0.7373254299163818],[0.8546356558799744],[0.7916582822799683]
"জ ডেস্ক / 2019 নলবাৰীৰ পৰা হেমন্ত কলিতা নলবাৰী ৰাজহ চক্ৰৰ অন্তৰ্গত বাহঁজানী মৌজাৰ তিলানা গাঁও নিবাসী তথা গাঁওখনৰ চৰকাৰী গাওঁবুঢ়া ,বিশিষ্ট সমাজকৰ্মী গয়া ৰাম কলিতাৰ শনিবাৰে নিজ গৃহত পৰলোকপ্ৰাপ্তি ঘটে ৷ মৃত্যুৰ সময়ত তেওঁৰ বয়স আছিল ৭৭ বছৰ ৷ গাওঁবুঢ়া কলিতা বিভিন্ন অনুষ্ঠান-প্ৰতিষ্ঠানৰ লগত ওত:প্রোতভাৱে জড়িত আছিল।",নলবাৰী জিলাৰ বাহঁজানী গাঁওৰ গাওঁবুঢ়া কলিতাৰ মৃত্যু,নলবাৰীৰ তিলানা গাঁওৰ চৰকাৰী গাওঁবুঢ়া গয়া ৰাম কলিতাৰ বিয়োগ,0.25,0.0,0.25,0.25,[0.8774983882904053],[0.856365978717804],[0.8668034672737122]
শিলচৰ ইটখলা এথলেটিক ক্লাৱৰ ফুটবল পথাৰৰ উন্নয়নৰ বাবে আধাৰশিলা স্থাপন কৰিলে বিধায়ক দিলীপ কুমাৰ পালে।,শিলচৰ ইটখলা এথলেটিক ক্লাৱৰ ফুটবল পথাৰৰ উন্নয়নৰ বাবে আধাৰশিলা স্থাপন কৰিলে বিধায়ক দিলীপ কুমাৰ পালে।,ইটখলা এথলেটিক ক্লাৱৰ ফুটবল খেলপথাৰৰ আধাৰশিলা  স্থাপন,0.5454545454545455,0.4,0.5454545454545455,0.5454545454545455,[0.7924960255622864],[0.8978666663169861],[0.841897189617157]
নলবাৰীঃ নলবাৰী চহৰস্থিত ছহিদ মুকুন্দ কাকতি অসামৰিক চিকিৎসালয়ৰ অধীক্ষক ডাঃ অৰুণ চন্দ্ৰ মহন্তক ৰাজ্য চৰকাৰে নগাঁও লৈ বদলি কৰা বাবে চিকিৎসালয় খনৰ চিকিৎসক তথা কৰ্মচাৰী সকলে বিদায় সম্ভাষন জ্ঞাপন কৰে।,নলবাৰীঃ নলবাৰী চিকিৎসা মহাবিদ্যালয় হাস্পতালৰ অধীক্ষক ডাঃ অৰুণ চন্দ্ৰ মহন্তক ৰাজ্য চৰকাৰে নগাঁও লৈ বদলি কৰা বাবে চিকিৎসালয় খনৰ চিকিৎসক তথা কৰ্মচাৰী সকলে বিদায় সম্ভাষন জ্ঞাপন কৰে।,ছহিদ মুকুন্দ কাকতি অসামৰিক চিকিৎসালয়ৰ অধীক্ষকক বিদায়,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,[0.6729896068572998],[0.7329317927360535],[0.7016828060150146]
গোৰেশ্বৰঃ বিটিএডিৰ শাসকীয় দলৰ বিপিএফৰ ভাতৃ সংগঠন বিএছইউক ধৰাশয়ী কৰি এবছুৱে দখল কৰে গোৰেষ্বৰ মহাবিদ্যালয়৷ বিপিএফৰ বাক্সা জিলাৰ অন্যতম উচ্চ শিক্ষানুষ্ঠান গোৰেশ্বৰ মহাবিদ্যলয়ৰ ছাত্ৰ একতা সভাৰ নিৰ্বাচনত নিখিল বড়ো ছাত্ৰ সন্থা চমুকৈ এবছুৱে বৃহৎ জয় সাব্যস্ত কৰিছে।,গোৰেশ্বৰঃ বিটিএডিৰ শাসকীয় দলৰ বিপিএফৰ ভাতৃ সংগঠন বিএছইউক ধৰাশয়ী কৰি এবছুৱে দখল কৰে গোৰেষ্বৰ মহাবিদ্যালয়৷ বিপিএফৰ বাক্সা জিলাৰ অন্যতম উচ্চ শিক্ষানুষ্ঠান গোৰেশ্বৰ মহাবিদ্যলয়ৰ ছাত্ৰ একতা সভাৰ নিৰ্বাচনত নিখিল বড়ো ছাত্ৰ সন্থা চমুকৈ এবছুৱে বৃহৎ জয় সাব্যস্ত কৰিছে।,"বিএছইউ শূন্য, এবছুৰ দখলত গোৰেশ্বৰ মহাবিদ্যালয়ৰ ছাত্ৰ একতা সভা",0.13043478260869568,0.04545454545454545,0.13043478260869568,0.13043478260869568,[0.7257449626922607],[0.8183896541595459],[0.7692880630493164]
জনগণ সহ সাংবাদিকক অন্ধকাৰত ৰাখি শুক্রবাৰে আনুষ্টানিক ভাবে উদ্বোধন কৰা হল।,জনগণ সহ সাংবাদিকক অন্ধকাৰত ৰাখি শুক্রবাৰে আনুষ্টানিক ভাবে উদ্বোধন কৰা হল।,ত্রিপুৰাৰ কোটি টকীয়া চৰকাৰি ৰবৰ ইন্ডাষ্ট্ৰিৰ আনুষ্ঠানিক উদ্বোধন,0.10526315789473685,0.0,0.10526315789473685,0.10526315789473685,[0.7049688696861267],[0.719202995300293],[0.7120147347450256]
জ ডেস্ক / 2019 তপন বৰগোহাঁই ড্ৰাগছৰ বিৰুদ্ধে হোজাইৰ ডবকাত চিআইডি আৰু ভিজিলেন্সে যুটীয়া অভিযান চলায়।,জ ডেস্ক / 2019 তপন বৰগোহাঁই ড্ৰাগছৰ বিৰুদ্ধে হোজাইৰ ডবকাত চিআইডি আৰু ভিজিলেন্সে যুটীয়া অভিযান চলায়।,ডবকাত বৃহৎ পৰিমাণৰ ড্ৰাগছসহ সৰবৰাহকাৰী আটক,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,[0.6964298486709595],[0.7420598268508911],[0.7185211181640625]
বিলাসীপাৰাঃ শেহতীয়া পঞ্চায়ত নিৰ্বাচনত পানবাৰী জিলা পৰিষদ সদস্যা পদৰ কংগ্ৰেছ দলৰ ৰেহেনা পাৰিবনে বিজয়ী হোৱা উপলক্ষে শুকুৰবাৰে বিয়লি চাৰি বজাত বয়জেৰ আলগা গাঁও পঞ্চায়তৰ মায়াৰ চৰ বজাৰ প্ৰাংগণত এখন বিজয়ী সভা অনুষ্ঠিত কৰে।,বিলাসীপাৰাঃ শেহতীয়া পঞ্চায়ত নিৰ্বাচনত পানবাৰী জিলা পৰিষদ সদস্যা পদৰ কংগ্ৰেছ দলৰ ৰেহেনা পাৰিবনে বিজয়ী হোৱা উপলক্ষে শুকুৰবাৰে বিয়লি চাৰি বজাত বয়জেৰ আলগা গাঁও পঞ্চায়তৰ মায়াৰ চৰ বজাৰ প্ৰাংগণত এখন বিজয়ী সভা অনুষ্ঠিত কৰে।,পানবাৰী জিলা পৰিষদ সদস্যাৰ বিজয়ী সভা,0.25641025641025644,0.16216216216216214,0.25641025641025644,0.25641025641025644,[0.6541488170623779],[0.8608164191246033],[0.7433860898017883]
উজ এ.এছ.এন. প্ৰতিনিধি / 2019 শিৱসাগৰৰ পৰা কল্যাণজ্যোতি বুঢ়াগোহাঁই: শিৱসাগৰৰ গেমন দলঙত পুৱতি নিশা সংঘটিত হয় এক পথ দুৰ্ঘটনা।,কল্যাণজ্যোতি বুঢ়াগোহাঁই: শিৱসাগৰৰ গেমন দলঙত পুৱতি নিশা সংঘটিত হয় এক পথ দুৰ্ঘটনা।,পুৱতি নিশা শিৱসাগৰৰ গেমন দলঙত ভয়ংকৰ দুৰ্ঘটনা:দিখৌৰ বুকুত গাড়ী পৰি যোৱাৰ আশংকা,0.4166666666666667,0.2727272727272727,0.25,0.25,[0.7637606859207153],[0.7858014702796936],[0.7746243476867676]
গোৰেশ্বৰঃ বাক্সা জিলাৰ গোৰেশ্বৰ উচ্চতৰ মাধ্যমিক বিদ্যালয় খেলপথাৰৰপৰা নাগৰিকত্ব সংশোধনী বিধেয়ক বাতিলৰ দাবীত আজি এক জোঁৰ সমদল উলিওৱা হয়।,গোৰেশ্বৰঃ বাক্সা জিলাৰ গোৰেশ্বৰ উচ্চতৰ মাধ্যমিক বিদ্যালয় খেলপথাৰৰপৰা নাগৰিকত্ব সংশোধনী বিধেয়ক বাতিলৰ দাবীত আজি এক জোঁৰ সমদল উলিওৱা হয়।,জোঁৰ সমদলেৰে নাগৰিকত্ব সংশোধনী বিধেয়কৰ বিৰোধিতা,0.23999999999999996,0.08695652173913045,0.16,0.16,[0.7367992401123047],[0.8212873935699463],[0.7767525911331177]
জ এ.এছ.এন. প্ৰতিনিধি / 2018 তামুলপুৰৰ পৰা অভিজিৎ তালুকদাৰ হাগ্ৰামা মহিলাৰী নেতৃত্বাধীন বি পি এফ প্ৰশাসনে বি টি এ ডিত বসবাস কৰা সকলো শ্ৰেণীৰ ৰাইজৰ উন্নয়নৰ হকে কাম কৰি আহিছে।,তামুলপুৰৰ পৰা অভিজিৎ তালুকদাৰ হাগ্ৰামা মহিলাৰী নেতৃত্বাধীন বি পি এফ প্ৰশাসনে বি টি এ ডিত বসবাস কৰা সকলো শ্ৰেণীৰ ৰাইজৰ উন্নয়নৰ হকে কাম কৰি আহিছে,জাতি-ধৰ্ম-বৰ্ণ নিৰ্বিশেষে বিটিচিৰ সকলো জাতি-জনগোষ্ঠীৰ উন্নয়নৰ হকে বিপিএফ দলে কাম কৰি আহিছে : গণেশ কছাৰী,0.25,0.10526315789473685,0.25,0.25,[0.7470729351043701],[0.7563968896865845],[0.7517059445381165]
িদুদ জামান 13 / 2019 নগাঁও আৰক্ষীৰ জালত পৰিল কুখ্যাত ড্ৰাগছ মাফিয়া।,িদুদ জামান 13 / 2019 নগাঁও আৰক্ষীৰ জালত পৰিল কুখ্যাত ড্ৰাগছ মাফিয়া।,নগাঁৱত কুখ্যাত ড্ৰাগছ মাফিয়া গ্ৰেপ্তাৰ,0.23529411764705882,0.13333333333333333,0.23529411764705882,0.23529411764705882,[0.7322227358818054],[0.7765681147575378],[0.7537437081336975]
"নলবাৰীঃ নলবাৰী জিলাৰ দক্ষিণ নলবাৰী কনিষ্ঠ মহাবিদ্যালয়ৰ অধ্যাপক নৃপেন্দ্ৰ নাথ কলিতাক আজি মহাবিদ্যালয় শিক্ষক গোট, কৰ্তৃপক্ষ আৰু ছাত্ৰ একতা সভাৰ পৰা বিপুল সম্বৰ্ধনা জ্ঞাপন কৰা হয়।","নলবাৰীঃ নলবাৰী জিলাৰ দক্ষিণ নলবাৰী কনিষ্ঠ মহাবিদ্যালয়ৰ অধ্যাপক নৃপেন্দ্ৰ নাথ কলিতাক আজি মহাবিদ্যালয় শিক্ষক গোট, কৰ্তৃপক্ষ আৰু ছাত্ৰ একতা সভাৰ পৰা বিপুল সম্বৰ্ধনা জ্ঞাপন কৰা হয়।",নলবাৰীত কৃতী শিক্ষকক সম্বৰ্ধনা,0.06666666666666668,0.0,0.06666666666666668,0.06666666666666668,[0.6649386882781982],[0.7976301312446594],[0.7252652049064636]
নাওকাটাঃ গোহালি সদৃশ এটা ঘৰ।,নাওকাটাঃ গোহালি সদৃশ এটা ঘৰ।,অসহায় এটা পৰিয়ালক লাগে সহায়,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004,[0.7174147367477417],[0.7326638698577881],[0.724959135055542]
জ এ.এছ.এন. প্ৰতিনিধি / 2019 নগাঁৱৰ পৰা ঋতু পৰ্ণ শৰ্মা: ২০০৫ চনত অসম জাতীয় বিদ্যালয়ৰ আৰ্হিত প্ৰতিষ্ঠা হোৱা নগাঁও জিলাৰ বেবেজীয়াৰ ব্যক্তিগত খণ্ডৰ আগশাৰীৰ শিক্ষানুষ্ঠান আৰ্য্য জাতীয় বিদ্যালয়ৰ উদ্যোগত যোৱা ৮ জুলাইৰ পৰা ২২ জুলাইলৈ দশম শ্ৰেণীৰ এক গ্ৰীষ্মকালীন পাঠদান শিবিৰ অনুষ্ঠিত হয়।,নগাঁৱৰ পৰা ঋতু পৰ্ণ শৰ্মা: ২০০৫ চনত অসম জাতীয় বিদ্যালয়ৰ আৰ্হিত প্ৰতিষ্ঠা হোৱা নগাঁও জিলাৰ বেবেজীয়াৰ ব্যক্তিগত খণ্ডৰ আগশাৰীৰ শিক্ষানুষ্ঠান আৰ্য্য জাতীয় বিদ্যালয়ৰ উদ্যোগত যোৱা ৮ জুলাইৰ পৰা ২২ জুলাইলৈ দশম শ্ৰেণীৰ এক গ্ৰীষ্মকালীন পাঠদান শিবিৰ অনুষ্ঠিত হয়।,নগাঁৱৰ আৰ্য্য জাতীয় বিদ্যালয়ত গ্ৰীষ্মকালীন পাঠদান শিবিৰৰ সামৰণি,0.17391304347826086,0.045454545454545456,0.17391304347826086,0.17391304347826086,[0.7128673791885376],[0.8300127983093262],[0.7669928669929504]
"নলবাৰীঃ বিশিষ্ট নাট্যশিল্পী, সমাজকৰ্মী মধুসূধন মজুমদাৰৰ ৮১ বছৰ বয়সত মঙলবাৰে নলবাৰী জিলাৰ দক্ষিণ আমনিৰ নিজ বাসভৱনত মৃত্যুক আকোৱালি লয়৷ প্ৰাক্তন ৰাজ্য সভাৰ সাংসদ তাৰাচৰণ মজুমদাৰৰ ভাতৃ মধুসূধন মজুমদাৰৰ মৃত্যুৰ খবৰ প্ৰচাৰ হোৱাৰ পিছতে শোকৰ ছাঁ পৰে নলবাৰীত।",নলবাৰীঃ বিশিষ্ট নাট্যশিল্পী মধুসূধন মজুমদাৰৰ ৮১ বছৰ বয়সত মঙলবাৰে নলবাৰী জিলাৰ দক্ষিণ আমনিৰ নিজ বাসভৱনত মৃত্যুক আকোৱালি লয়৷ প্ৰাক্তন ৰাজ্য সভাৰ সাংসদ তাৰাচৰণ মজুমদাৰৰ ভাতৃ মধুসূধন মজুমদাৰৰ মৃত্যুৰ খবৰ প্ৰচাৰ হোৱাৰ পিছতে শোকৰ ছাঁ পৰে নলবাৰীত।,বিশিষ্ট নাট্যশিল্পী মধুসূধন মজুমদাৰৰ মৃত্যু,0.19512195121951217,0.15384615384615383,0.19512195121951217,0.19512195121951217,[0.6596707701683044],[0.8411262035369873],[0.7394289374351501]
"ফখৰুল ইছলাম, দৰংঃ পৱিত্ৰ ৰমজান মাহৰ ৰোজাদাৰসকলৰ বাবে দৰঙৰ খাৰুপেটীয়া টাউন জামে মছজিদত প্ৰত্যেক বছৰৰ দৰে এইবাৰো মাহজোৰাভাৱে আয়োজন কৰা হৈছে ইফতাৰ।","ফখৰুল ইছলাম, দৰংঃ পৱিত্ৰ ৰমজান মাহৰ ৰোজাদাৰসকলৰ বাবে দৰঙৰ খাৰুপেটীয়া টাউন জামে মছজিদত প্ৰত্যেক বছৰৰ দৰে এইবাৰো মাহজোৰাভাৱে আয়োজন কৰা হৈছে ইফতাৰ।",খাৰুপেটীয়া টাউন জামে মছজিদত চলিছে মাহজোৰা ইফতাৰ,0.27586206896551724,0.22222222222222224,0.27586206896551724,0.27586206896551724,[0.6888770461082458],[0.8045773506164551],[0.7422454357147217]
"বঢ়মপুৰঃ মঙলবাৰে বিতৰ্কিত কেন্দ্ৰীয় মন্ত্ৰী ৰাজেন গােহাঁইৰ বিৰুদ্ধে সদৌ অসম ছাত্ৰ সন্থাই উত্তাল প্ৰতিবাদ সাব্যস্ত কৰে৷ নগাঁও জিলাৰ ডবকা-চামগুৰিত বিজেপিৰ কেন্দ্ৰীয় মন্ত্ৰীৰ বিৰুদ্ধে উত্তাল প্ৰতিবাদ সাব্যস্ত কৰে আছুৱে৷ ৰে'ল ৰাজ্য মন্ত্ৰী তথা নগাঁৱৰ সাংসদ ৰাজেন গোঁহাইৰ প্ৰতিকৃতি দাহ কৰি আছুৱে নগাঁৱৰ ৰাজপথ উত্তাল কৰি তোলে৷ উল্লেখ্য যে, সোমবাৰে খানাপাৰাত নাগৰিকত্ব সংশোধনী বিধেয়ক সন্দৰ্ভত যুটীয়া সংসদীয় সমিতিয়ে শুনানি অনুষ্ঠিত কৰি থকাৰ সময়তে মন্ত্ৰীগৰাকীয়ে বিধেয়ক খনৰ সমৰ্থন কৰিছিল৷ ৰাজেন গোহাঁয়ে আমি হিন্দু বাংলাদেশীক সুৰক্ষা দিছো আৰু এই কথাত একো লুকুৱাবলগীয়া নাই বুলি কৈ তেওঁলোকে আমাক নিৰ্বাচনৰ সময়ত সহায় কৰিছিল।",কেন্দ্ৰীয় মন্ত্ৰী ৰাজেন গোঁহাইৰ প্ৰতিকৃতি দাহ কৰি আছুৱে উত্তাল প্ৰতিবাদ সাব্যস্ত কৰে৷ নগাঁও জিলাৰ ডবকা-চামগুৰিত বিজেপিৰ কেন্দ্ৰীয় মন্ত্ৰীৰ বিৰুদ্ধে উত্তাল প্ৰতিবাদ,বিতৰ্কিত কেন্দ্ৰীয় মন্ত্ৰী ৰাজেন গােহাঁইৰ বিৰুদ্ধে ডবকা-চামগুৰিত উত্তাল প্ৰতিবাদ,0.4,0.14285714285714288,0.33333333333333326,0.33333333333333326,[0.7984896898269653],[0.8522276282310486],[0.8244839906692505]
নলবাৰীঃ নলবাৰীৰ বড়িগোগ বনভাগ উন্নয়ন খণ্ড এলেকাৰ বিদ্যালয়ৰ অতিৰিক্ত শ্ৰেণী কোঠা আৰু গড়কাপ্তানী বিভাগৰ পথৰ আধাৰশিলা স্থাপন কৰা হয়।,নলবাৰীঃ নলবাৰীৰ বড়িগোগ বনভাগ উন্নয়ন খণ্ড এলেকাৰ বিদ্যালয়ৰ অতিৰিক্ত শ্ৰেণী কোঠা আৰু গড়কাপ্তানী বিভাগৰ পথৰ আধাৰশিলা স্থাপন কৰা হয়।,বনভাগত বিদ্যালয়ৰ অতিৰিক্ত শ্ৰেণী কোঠা পথৰ আধাৰশিলা স্থাপন,0.5185185185185185,0.4,0.5185185185185185,0.5185185185185185,[0.7649882435798645],[0.8868823051452637],[0.8214378952980042]
জ এ.এছ.এন. প্ৰতিনিধি / 2019 সোণাৰিৰ পৰা ঘন বৰাৰ প্রতিবেদন: সোণাৰিত বৃহৎ অস্ত্ৰ-শস্ত্ৰ সহ এন এছ চি এনৰ এজন কেডাৰ আটক কৰে।,সোণাৰিত বৃহৎ অস্ত্ৰ-শস্ত্ৰ সহ এন এছ চি এনৰ এজন কেডাৰ আটক,সোণাৰিত এন এছ চি এনৰ কেডাৰ আটক,0.7777777777777778,0.5,0.7777777777777778,0.7777777777777778,[0.8315315246582031],[0.9385650753974915],[0.881812334060669]
"গজেন হাজৰিকা,নাৰায়ণপুৰ নাগৰিকত্ব সংশোধনী বিধেয়ক-২০১৬ বাতিলৰ দাবীত সদৌ অসম টাই আহোম ছাত্ৰ সন্থাই নাৰায়ণপুৰ, ধলপুৰ, ৰঙতি, শিমলুগুৰি, ৰাজগড় আৰু ভোলাবৰী আঞ্চলিকৰ সহযোগত আজি সন্ধিয়া নাৰায়ণপুৰ নগৰত এক প্ৰতিবাদী জোঁৰ সমদল বাহিৰ কৰে।","গজেন হাজৰিকা,নাৰায়ণপুৰ নাগৰিকত্ব সংশোধনী বিধেয়ক-২০১৬ বাতিলৰ দাবীত সদৌ অসম টাই আহোম ছাত্ৰ সন্থাই নাৰায়ণপুৰ, ধলপুৰ, ৰঙতি, শিমলুগুৰি, ৰাজগড় আৰু ভোলাবৰী আঞ্চলিকৰ সহযোগত আজি সন্ধিয়া নাৰায়ণপুৰ নগৰত এক প্ৰতিবাদী জোঁৰ সমদল বাহিৰ কৰে।",নাগৰিকত্ব সংশোধনী বিধেয়ক বাতিলৰ দাবীত আটাছুৰ জোঁৰ সমদল,0.3,0.15789473684210525,0.3,0.3,[0.698296844959259],[0.8559545874595642],[0.7691295742988586]
যোৱা কেইদিনমানৰ ভিতৰতে ভাৰত-ভূটান সীমান্তৱৰ্তী অঞ্চলত এন ডি এফ বি (সং) সক্ৰিতা বৃদ্ধি পোৱাৰ সমান্তৰালভাৱে সেনা-আৰক্ষীৰ অভিযানো তীব্ৰতৰ হোৱা দেখা গৈছে।,ওদালগুৰি জিলাৰ ভাৰত-ভূটান সীমান্তৱৰ্তী অঞ্চলত এন ডি এফ বি (সং) সক্ৰিতা বৃদ্ধি পোৱাৰ সমান্তৰালভাৱে সেনা-আৰক্ষীৰ অভিযানো তীব্ৰতৰ হোৱা দেখা গৈছে।,চিৰাঙৰ ভাৰত-ভূটান সীমান্তত এন ডি এফ বি(সং)ৰ দুজন সদস্যক আটক,0.26666666666666666,0.14285714285714285,0.26666666666666666,0.26666666666666666,[0.7467622756958008],[0.8221261501312256],[0.7826340794563293]
ৰঙিয়া ৪ অক্টোৱৰঃ সমগ্ৰ ৰাজ্যৰ লগতে ৰঙিয়াটো আধাৰ কাৰ্ড বনোৱাৰ সুবিধা প্ৰদান কৰিছে ৰাজ্য চৰকাৰে।,ৰঙিয়া ৪ অক্টোৱৰঃ সমগ্ৰ ৰাজ্যৰ লগতে ৰঙিয়াটো আধাৰ কাৰ্ড বনোৱাৰ সুবিধা প্ৰদান কৰিছে ৰাজ্য চৰকাৰে।,ৰঙিয়াৰ ৯টা কেন্দ্ৰত আধাৰ কাৰ্ডৰ কাম আৰম্ভ,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,[0.6896063685417175],[0.7511763572692871],[0.7190757393836975]
শিমলুগুৰি/চাবুৱাঃ ৰাজ্যত অব্যাহত আছে কৃষক নেতা অখিল গগৈৰ গ্ৰেপ্তাৰৰ বিৰুদ্ধে প্ৰতিবাদ৷ ৰাজ্যৰ ইমুৰৰ পৰা সিমুৰলৈ ৰাইজ ওলাই আহি প্ৰতিবাদ সাব্যস্ত কৰে ৰাজ্য চৰকাৰৰ বিৰুদ্ধে৷ শিৱসাগৰ শিমলুগুৰিত টায়াৰ জ্বলাই পথ অৱৰোধ কৰে কৃষক মুক্তি সংগ্ৰাম সমিতিৰ ভাতৃ সংগঠন ছাত্ৰ মুক্তি সংগ্ৰাম সমিতিয়ে।,শিৱসাগৰত কৃষক নেতা অখিল গগৈৰ গ্ৰেপ্তাৰৰ বিৰুদ্ধে প্ৰতিবাদ৷ শিৱসাগৰ শিমলুগুৰিত টায়াৰ জ্বলাই পথ অৱৰোধ কৰে কৃষক মুক্তি সংগ্ৰাম সমিতিৰ ভাতৃ সংগঠন ছাত্ৰ মুক্তি সংগ্ৰাম সমিতিয়ে,ফেচিষ্ট চৰিত্ৰ উদঙাই অখিল গগৈক গ্ৰেপ্তাৰ কৰিছে চৰকাৰে,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,[0.679777979850769],[0.7639643549919128],[0.7194166779518127]
পদত্যাগৰ দাবী ছাত্ৰ মুক্তি সংগ্ৰাম সমিতিৰ দুলীয়াজানঃ পঞ্চায়ত আৰু গ্ৰামোন্নয়ন বিভাগৰ নিযুক্তিৰ ক্ষেত্ৰত হোৱা ব্যাপক কেলেংকাৰীৰ প্ৰতিবাদত শনিবাৰে দুলীয়াজানত ছাত্ৰ মুক্তি সংগ্ৰাম সমিতিয়ে গ্ৰামোন্নয়ন মন্ত্ৰী নৱ কুমাৰ দলেৰ প্ৰতিকৃতি দাহ কৰে।,পঞ্চায়ত আৰু গ্ৰামোন্নয়ন মন্ত্ৰী নৱ কুমাৰ দলেৰ পদত্যাগৰ দাবী ছাত্ৰ মুক্তি সংগ্ৰাম সমিতিৰ দুলীয়াজান আঞ্চলিক সমিতিয়ে,নিযুক্তি কেলেংকাৰীঃ গ্ৰামোন্নয়ন মন্ত্ৰী নৱ কুমাৰ দলেৰ প্ৰতিকৃতি দাহ,0.39999999999999997,0.3478260869565218,0.39999999999999997,0.39999999999999997,[0.7567487955093384],[0.8112785816192627],[0.7830655574798584]
ভোটদাতা সকলে পুৱা ৭ বজাৰ পৰা বিয়লি  ৩ বজালৈকে ভোটদান কৰিব পাৰিব ভােটদান কৰিবলৈ আহােতে দহবিধ নথিৰ যিকোনাে এখন লগত আনিব লাগিব কাজিৰঙাঃ পঞ্চায়ত নিৰ্বাচন সমাগত৷ অহা ৫ ডিচেম্বৰ ২০১৮ তাৰিখে অনুষ্ঠিত হবলগীয়া প্ৰথম পৰ্যায়ৰ পঞ্চায়ত নিবাচনত ভােটদাতা সকলে নিজ নিজ ভােটদান কেন্দ্ৰত পুৱা ৭ বজাৰ পৰা বিয়লি ৩ বজালৈকে ভােটদান কৰিব পাৰিব।,কাজিৰঙাঃ পঞ্চায়ত নিৰ্বাচন সমাগত৷ পুৱা ৭ বজাৰ পৰা বিয়লি ৩ বজালৈকে ভোটদান কৰিব পাৰিব ভােটদান কৰিবলৈ আহােতে দহবিধ নথিৰ যিকোনাে এখন লগত আনিব লাগিব কাজিৰঙাঃ পঞ্চায়ত নিৰ্বাচন সমাগত৷ অহা ৫ ডিচেম্বৰ ২০১৮ তাৰিখে অনুষ্ঠিত হবলগীয়া প্ৰথম পৰ্যায়ৰ পঞ্চায়ত নিবাচনত ভােটদাতা সকলে নিজ নিজ ভােটদান কেন্দ্ৰত পুৱা ৭ বজাৰ পৰা বিয়লি ৩ বজালৈকে ভােটদান কৰিব পাৰিব,পঞ্চায়তৰ নিবাচনত ভোটদান কৰিবলৈ আহোঁতে কি কি নথি-পত্ৰ আপোনাৰ লগত আনিব লাগিব? পঢ়ক,0.14705882352941177,0.030303030303030304,0.1176470588235294,0.1176470588235294,[0.623454749584198],[0.7352527976036072],[0.67475426197052]
জ এ.এছ.এন. প্ৰতিনিধি / 2019 নগাঁৱৰ পৰা ৱাহিদুদ জামান নগাঁও জিলা পৰিবহন বিভাগৰ প্ৰবৰ্তক বিষয়া ৰঞ্জিত দত্তৰ নেতৃত্বত আৰু নগাঁও যান-বাহন আৰক্ষীৰ ভাৰপ্ৰাপ্ত বিষয়া হান্নান লস্কৰ সহযোগত আজি নগাঁও যান-বাহন আৰক্ষীয়ে চহৰখনৰ কেইবাটাও স্থানত অভিযান চলাই নিয়ম ভংগ কৰি যান-বাহন চলোৱা বাহনৰ গৰাকীক জৰিমনা বিহাৰ লগতে বহু কেইখন দুচকীয়া বাহন আটক কৰে।,জ এ.এছ.এন. প্ৰতিনিধি / 2019 নগাঁৱৰ পৰা ৱাহিদুদ জামান নগাঁও জিলা পৰিবহন বিভাগৰ প্ৰবৰ্তক বিষয়া ৰঞ্জিত দত্তৰ নেতৃত্বত আৰু নগাঁও যান-বাহন আৰক্ষীৰ ভাৰপ্ৰাপ্ত বিষয়া হান্নান লস্কৰ সহযোগত আজি নগাঁও যান-বাহন আৰক্ষীয়ে চহৰখনৰ কেইবাটাও স্থানত অভিযান চলাই নিয়ম ভংগ কৰি যান-বাহন চলোৱা বাহনৰ গৰাকীক জৰিমনা বিহাৰ লগতে বহু কেইখন দুচকীয়া বাহন আটক কৰে।,নগাঁৱত পৰিবহন বিভাগৰ অভিযান: ৮৮ খন মটৰ চাইকেল আটক,0.09836065573770493,0.03389830508474576,0.09836065573770493,0.09836065573770493,[0.6271930932998657],[0.7537190318107605],[0.6846596002578735]
